i	token	mention	is_section_start	gold
60323	mich	9514	0	(mention_id=9445|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60324	aufgemacht		0	
60325	und		0	
60326	hierzulande		0	
60327	in		0	
60328	Städten		0	
60329	und		0	
60330	Dörfern		0	
60331	nach		0	
60332	ihr	9515	0	(mention_id=9446|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60333	geforscht		0	
60334	,		0	
60335	aber		0	
60336	niemand		0	
60337	wußte		0	
60338	etwas		0	
60339	von		0	
60340	einer		0	
60341	Trudi	9516	0	(mention_id=9447|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60342	Hegewald	9516	0	(mention_id=9447|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60343	.		0	
60344	Ihr	9517	0	(mention_id=9448|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60345	seid		0	
60346	der		0	
60347	erste		0	
60348	,		0	
60349	der	9518	0	(mention_id=9449|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60350	mir	9519	0	(mention_id=9450|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60351	Bescheid		0	
60352	geben		0	
60353	konnte		0	
60354	.		0	
60355	«		0	
60356	»		0	
60357	Das		0	
60358	hat		0	
60359	sich		0	
60360	gut		0	
60361	getroffen		0	
60362	,		0	
60363	«		0	
60364	sagte		0	
60365	Hammichel	9520	0	(mention_id=9451|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60366	.		0	
60367	»		0	
60368	Die		0	
60369	Verwandten	9521	0	(mention_id=9452|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)))
60370	des		0	
60371	Mädchens	9522	0	(mention_id=9453|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60372	sind		0	
60373	der		0	
60374	hiesige		0	
60375	Bürgermeister	9523	0	(mention_id=9454|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
60376	Christoph	9523	0	(mention_id=9454|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
60377	Armbruster	9523	0	(mention_id=9454|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
60378	und		0	
60379	seine	9524	0	(mention_id=9455|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
60380	Familie	9525	0	(mention_id=9456|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)))
60381	,		0	
60382	die	9526	0	(mention_id=9457|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)))
60383	der		0	
60384	Flüchtigen	9527	0	(mention_id=9458|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60385	Obdach		0	
60386	gewährt		0	
60387	haben		0	
60388	.		0	
60389	Aber		0	
60390	ich	9528	0	(mention_id=9459|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60391	schlage		0	
60392	vor		0	
60393	,		0	
60394	Herr	9529	0	(mention_id=9460|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60395	Ebendorffer	9529	0	(mention_id=9460|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60396	,		0	
60397	daß		0	
60398	wir	9530	0	(mention_id=9461|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)),(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60399	das		0	
60400	Nähere		0	
60401	in		0	
60402	geschlossenen		0	
60403	vier		0	
60404	Wänden		0	
60405	bereden		0	
60406	;		0	
60407	hier		0	
60408	auf		0	
60409	der		0	
60410	Gasse		0	
60411	könnte		0	
60412	das		0	
60413	auffallen		0	
60414	,		0	
60415	es		0	
60416	gibt		0	
60417	hier		0	
60418	schlechte		0	
60419	,		0	
60420	übeldenkende		0	
60421	Menschen	9531	0	(mention_id=9462|references=(entity=(entity_id=entity_0020|fullname=Christophs Verbündete|gender=mf|members=entity_0014,entity_0042|all_members_given=False|specialcase_entity=group)))
60422	.		0	
60423	«		0	
60424	»		0	
60425	So		0	
60426	kommt		0	
60427	in		0	
60428	den		0	
60429	Gasthof		0	
60430	zur		0	
60431	goldenen		0	
60432	Traube		0	
60433	,		0	
60434	«		0	
60435	sprach		0	
60436	der		0	
60437	Meier	9532	0	(mention_id=9463|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60438	.		0	
60439	»		0	
60440	Da		0	
60441	bin		0	
60442	ich	9533	0	(mention_id=9464|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60443	abgestiegen		0	
60444	und		0	
60445	hab'		0	
60446	auch		0	
60447	mein	9534	0	(mention_id=9465|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60448	Pferd		0	
60449	dort		0	
60450	eingestellt		0	
60451	.		0	
60452	«		0	
60453	»		0	
60454	Hergeritten		0	
60455	seid		0	
60456	Ihr	9535	0	(mention_id=9466|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60457	?		0	
60458	«		0	
60459	»		0	
60460	Jawohl		0	
60461	,		0	
60462	auf		0	
60463	einem		0	
60464	geschwinden		0	
60465	und		0	
60466	starken		0	
60467	Gaul		0	
60468	,		0	
60469	ausdauernd		0	
60470	in		0	
60471	jeder		0	
60472	Gangart		0	
60473	.		0	
60474	«		0	
60475	»		0	
60476	Darum		0	
60477	auch		0	
60478	die		0	
60479	Sporen		0	
60480	.		0	
60481	Wann		0	
60482	soll		0	
60483	ich	9536	0	(mention_id=9467|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60484	kommen		0	
60485	,		0	
60486	Herr	9537	0	(mention_id=9468|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60487	Ebendorffer	9537	0	(mention_id=9469|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60488	?		0	
60489	«		0	
60490	»		0	
60491	Gegen		0	
60492	Abend		0	
60493	will		0	
60494	ich	9538	0	(mention_id=9470|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60495	Euch	9539	0	(mention_id=9471|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60496	erwarten		0	
60497	,		0	
60498	lieber		0	
60499	Hammichel	9540	0	(mention_id=9472|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60500	,		0	
60501	und		0	
60502	im		0	
60503	Gasthof		0	
60504	werd'		0	
60505	ich	9541	0	(mention_id=9473|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60506	Euch	9542	0	(mention_id=9474|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60507	einen		0	
60508	Extraschoppen		0	
60509	Pfälzer		0	
60510	vorsetzen		0	
60511	,		0	
60512	der		0	
60513	Euch	9543	0	(mention_id=9475|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60514	munden		0	
60515	soll		0	
60516	.		0	
60517	«		0	
60518	»		0	
60519	Und		0	
60520	den		0	
60521	ich	9544	0	(mention_id=9476|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60522	selbst		0	
60523	zurecht		0	
60524	gemacht		0	
60525	habe		0	
60526	,		0	
60527	«		0	
60528	sagte		0	
60529	sich	9545	0	(mention_id=9477|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60530	der		0	
60531	geheime		0	
60532	Kellermeister	9546	0	(mention_id=9478|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60533	des		0	
60534	Traubenwirtes	9547	0	
60535	,		0	
60536	nachdem		0	
60537	er	9548	0	(mention_id=9479|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60538	sich	9549	0	(mention_id=9480|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60539	von		0	
60540	seinem	9550	0	(mention_id=9481|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60541	neuen		0	
60542	Geschäftsfreunde	9551	0	(mention_id=9482|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60543	getrennt		0	
60544	hatte		0	
60545	.		0	
60546	»		0	
60547	Ein		0	
60548	gefunden		0	
60549	Fressen		0	
60550	,		0	
60551	dieser		0	
60552	sporenklirrende		0	
60553	Mädchenfänger	9552	0	(mention_id=9483|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60554	!		0	
60555	Würzburger		0	
60556	Gulden		0	
60557	gelten		0	
60558	ebensoviel		0	
60559	wie		0	
60560	rheinische		0	
60561	,		0	
60562	wenn		0	
60563	sie		0	
60564	einem		0	
60565	wie		0	
60566	gebratene		0	
60567	Tauben		0	
60568	ins		0	
60569	Maul		0	
60570	fliegen		0	
60571	.		0	
60572	Nun		0	
60573	muß		0	
60574	mir	9553	0	(mention_id=9484|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60575	doch		0	
60576	auch		0	
60577	Jakobine	9554	0	(mention_id=9485|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
60578	wieder		0	
60579	blechen		0	
60580	,		0	
60581	daß		0	
60582	ich	9555	0	(mention_id=9486|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60583	dabei		0	
60584	mitwirke		0	
60585	,		0	
60586	die		0	
60587	ihr	9556	0	(mention_id=9487|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
60588	Unbequeme	9557	0	(mention_id=9488|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60589	von		0	
60590	hier		0	
60591	fortzuschaffen		0	
60592	.		0	
60593	Zwei		0	
60594	Eisen		0	
60595	im		0	
60596	Feuer		0	
60597	!		0	
60598	das		0	
60599	dreht		0	
60600	sich		0	
60601	ja		0	
60602	recht		0	
60603	günstig		0	
60604	für		0	
60605	dich	9558	0	(mention_id=9489|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60606	,		0	
60607	alter		0	
60608	Hammichel	9559	0	(mention_id=9490|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60609	,		0	
60610	und		0	
60611	Seiner	9560	0	(mention_id=9491|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
60612	hochnäsigen		0	
60613	Wohlweisheit		0	
60614	dem		0	
60615	Herrn	9561	0	(mention_id=9492|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
60616	Bürgermeister	9561	0	(mention_id=9492|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
60617	schickst		0	
60618	du	9562	0	(mention_id=9493|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60619	jetzt		0	
60620	einen		0	(mention_id=9494|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60621	auf		0	
60622	den		0	
60623	Hals		0	
60624	,		0	
60625	der	9563	0	(mention_id=9495|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60626	eine		0	
60627	bessere		0	
60628	Vollmacht		0	
60629	hat		0	
60630	als		0	
60631	der		0	
60632	dämische		0	
60633	Hühnerfaut		0	(mention_id=9496|references=(entity=(entity_id=entity_0172|fullname=Hühner-und Außenfaut Lippert Wallmann|gender=m)))
60634	mit		0	
60635	dem		0	
60636	wieder		0	
60637	aufgebrühten		0	
60638	Wildfangrecht		0	
60639	.		0	
60640	«		0	
60641	Als		0	
60642	es		0	
60643	Abend		0	
60644	geworden		0	
60645	war		0	
60646	,		0	
60647	folgte		0	
60648	Hammichel	9564	0	(mention_id=9497|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60649	der		0	
60650	Einladung		0	
60651	des		0	
60652	Meiers	9565	0	(mention_id=9498|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60653	,		0	
60654	wie		0	
60655	es		0	
60656	Kaspar	9566	0	(mention_id=9499|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
60657	gesehen		0	
60658	und		0	
60659	flugs		0	
60660	auf		0	
60661	dem		0	
60662	Abtshofe		0	
60663	gemeldet		0	
60664	hatte		0	
60665	.		0	
60666	–		0	
60667	Das		0	
60668	Gasthaus		0	
60669	zur		0	
60670	goldenen		0	
60671	Traube		0	
60672	wurde		0	
60673	von		0	
60674	Einheimischen	9567	0	(mention_id=9500|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
60675	fast		0	
60676	gar		0	
60677	nicht		0	
60678	besucht		0	
60679	,		0	
60680	sondern		0	
60681	mehr		0	
60682	als		0	
60683	Herberge		0	
60684	für		0	
60685	Durchreisende	9568	0	(mention_id=9501|references=(entity=(entity_id=generic_0313|fullname=generic_0100|gender=u|specialcase_entity=generic)))
60686	und		0	
60687	als		0	
60688	Ausspann		0	
60689	für		0	
60690	Fuhrleute	9569	0	(mention_id=9502|references=(entity=(entity_id=generic_0314|fullname=generic_0101|gender=u|specialcase_entity=generic)))
60691	und		0	
60692	Reiter	9570	0	(mention_id=9503|references=(entity=(entity_id=generic_0315|fullname=generic_0102|gender=u|specialcase_entity=generic)))
60693	benutzt		0	
60694	.		0	
60695	Die		0	
60696	beiden		0	(mention_id=9504|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60697	einander	9571	0	(mention_id=9505|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60698	Würdigen	9572	0	
60699	,		0	
60700	der		0	
60701	Bronnbacher	9573	0	(mention_id=9506|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60702	und		0	
60703	der		0	
60704	Gimmeldinger	9574	0	(mention_id=9507|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60705	,		0	
60706	saßen		0	
60707	dort		0	
60708	unbeobachtet		0	
60709	und		0	
60710	unbelauscht		0	
60711	beim		0	
60712	Wein		0	
60713	und		0	
60714	besprachen		0	
60715	leise		0	
60716	,		0	
60717	wie		0	
60718	sich		0	
60719	Trudis	9575	0	(mention_id=9508|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60720	Beschlagnahme		0	
60721	am		0	
60722	sichersten		0	
60723	und		0	
60724	schnellsten		0	
60725	erreichen		0	
60726	ließe		0	
60727	.		0	
60728	Um		0	
60729	Schnelligkeit		0	
60730	war		0	
60731	es		0	
60732	aber		0	
60733	Hammichel	9576	0	(mention_id=9509|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60734	durchaus		0	
60735	nicht		0	
60736	dabei		0	
60737	zu		0	
60738	tun		0	
60739	,		0	
60740	denn		0	
60741	er	9577	0	(mention_id=9510|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60742	wünschte		0	
60743	mehr		0	
60744	solche		0	
60745	verstohlenen		0	
60746	Zusammenkünfte		0	
60747	mit		0	
60748	dem		0	
60749	Meier	9578	0	(mention_id=9511|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60750	,		0	
60751	deren		0	
60752	jede		0	
60753	einen		0	
60754	in		0	
60755	barer		0	
60756	Münze		0	
60757	ausgerechneten		0	
60758	Wert		0	
60759	für		0	
60760	ihn	9579	0	(mention_id=9512|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60761	hatte		0	
60762	.		0	
60763	Darum		0	
60764	hob		0	
60765	er	9580	0	(mention_id=9513|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60766	mit		0	
60767	erheuchelter		0	
60768	Sorglichkeit		0	
60769	für		0	
60770	den		0	
60771	vorwärts		0	
60772	Drängenden	9581	0	
60773	die		0	
60774	Schwierigkeiten		0	
60775	des		0	
60776	Unternehmens		0	
60777	nachdrücklich		0	
60778	hervor		0	
60779	und		0	
60780	suchte		0	
60781	sie		0	
60782	möglichst		0	
60783	aufzubauschen		0	
60784	.		0	
60785	Er	9582	0	(mention_id=9514|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60786	weihte		0	
60787	ihn	9583	0	(mention_id=9515|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60788	,		0	
60789	soviel		0	
60790	es		0	
60791	ihm	9584	0	(mention_id=9516|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60792	ersprießlich		0	
60793	deuchte		0	
60794	,		0	
60795	in		0	
60796	die		0	
60797	Wachenheimer		0	
60798	Verhältnisse		0	
60799	umständlich		0	
60800	ein		0	
60801	,		0	
60802	unterrichtete		0	
60803	ihn	9585	0	(mention_id=9517|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60804	von		0	
60805	der		0	
60806	unnachgiebigen		0	
60807	Hartnäckigkeit		0	
60808	und		0	
60809	dem		0	
60810	vielvermögenden		0	
60811	Einflusse		0	
60812	des		0	
60813	Bürgermeisters	9586	0	(mention_id=9518|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
60814	und		0	
60815	erfand		0	
60816	noch		0	
60817	mehr		0	
60818	dem		0	
60819	Plan		0	
60820	entgegenstehende		0	
60821	Hindernisse		0	
60822	,		0	
60823	deren		0	
60824	Überwindung		0	
60825	mit		0	
60826	der		0	
60827	äußersten		0	
60828	Vorsicht		0	
60829	betrieben		0	
60830	werden		0	
60831	müßte		0	
60832	.		0	
60833	Die		0	
60834	vielen		0	
60835	Wenn		0	
60836	und		0	
60837	Aber		0	
60838	seines	9587	0	(mention_id=9519|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60839	schlauen		0	
60840	Zuträgers	9588	0	(mention_id=9520|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60841	entmutigten		0	
60842	den		0	
60843	Meier	9589	0	(mention_id=9521|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60844	jedoch		0	
60845	nicht		0	
60846	,		0	
60847	was		0	
60848	Hammichel	9590	0	(mention_id=9522|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60849	auch		0	
60850	keineswegs		0	
60851	beabsichtigte		0	
60852	.		0	
60853	Er	9591	0	(mention_id=9523|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60854	bestärkte		0	
60855	ihn	9592	0	(mention_id=9524|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60856	vielmehr		0	
60857	geflissentlich		0	
60858	in		0	
60859	seinem	9593	0	(mention_id=9525|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60860	Vorsatze		0	
60861	,		0	
60862	morgen		0	
60863	zu		0	
60864	Armbruster	9594	0	(mention_id=9526|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
60865	zu		0	
60866	gehen		0	
60867	und		0	
60868	die		0	
60869	pflichtschuldige		0	
60870	Auslieferung		0	
60871	der		0	
60872	aus		0	
60873	der		0	
60874	Klosterfron		0	
60875	Entsprungenen	9595	0	
60876	kurz		0	
60877	und		0	
60878	bündig		0	
60879	zu		0	
60880	fordern		0	
60881	.		0	
60882	Der		0	
60883	Erzschelm	9596	0	(mention_id=9527|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60884	wußte		0	
60885	genau		0	
60886	,		0	
60887	daß		0	
60888	dies		0	
60889	ein		0	
60890	völlig		0	
60891	verlorener		0	
60892	Schritt		0	
60893	sein		0	
60894	würde		0	
60895	.		0	
60896	Aber		0	
60897	er	9597	0	(mention_id=9528|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60898	wollte		0	
60899	Zeit		0	
60900	gewinnen		0	
60901	,		0	
60902	die		0	
60903	Sache		0	
60904	in		0	
60905	die		0	
60906	Länge		0	
60907	ziehen		0	
60908	,		0	
60909	den		0	
60910	schon		0	
60911	halb		0	
60912	Umgarnten	9598	0	(mention_id=9529|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60913	nach		0	
60914	dem		0	
60915	Mißlingen		0	
60916	der		0	
60917	einen		0	
60918	noch		0	
60919	zu		0	
60920	anderen		0	
60921	Maßnahmen		0	
60922	anstiften		0	
60923	und		0	
60924	ihm	9599	0	(mention_id=9530|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60925	dabei		0	
60926	mit		0	
60927	Rat		0	
60928	und		0	
60929	Tat		0	
60930	zur		0	
60931	Seite		0	
60932	stehen		0	
60933	,		0	
60934	–		0	
60935	natürlich		0	
60936	nicht		0	
60937	für		0	
60938	nichts		0	
60939	und		0	
60940	wieder		0	
60941	nichts		0	
60942	.		0	
60943	Um		0	
60944	des		0	
60945	Bronnbachers	9600	0	
60946	brennendes		0	
60947	Verlangen		0	
60948	nach		0	
60949	Trudi	9601	0	(mention_id=9531|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60950	,		0	
60951	dessen	9602	0	(mention_id=9532|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60952	wahren		0	
60953	Beweggrund		0	
60954	er	9603	0	(mention_id=9533|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60955	bald		0	
60956	entdeckt		0	
60957	hatte		0	
60958	,		0	
60959	noch		0	
60960	zu		0	
60961	schüren		0	
60962	,		0	
60963	versäumte		0	
60964	er	9604	0	(mention_id=9534|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60965	nicht		0	
60966	,		0	
60967	ihm	9605	0	(mention_id=9535|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60968	ihre	9606	0	(mention_id=9536|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60969	anmutige		0	
60970	Erscheinung		0	
60971	recht		0	
60972	sinnfällig		0	
60973	herauszustreichen		0	
60974	und		0	
60975	ihre	9607	0	(mention_id=9537|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60976	verführerischen		0	
60977	Reize		0	
60978	zu		0	
60979	schildern		0	
60980	,		0	
60981	womit		0	
60982	sie	9608	0	(mention_id=9538|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60983	den		0	
60984	Burschen	9609	0	(mention_id=9539|references=(entity=(entity_id=entity_0108|fullname=Burschen|gender=m|specialcase_entity=group)))
60985	hier		0	
60986	die		0	
60987	Köpfe		0	
60988	verdrehte		0	
60989	,		0	
60990	daß		0	
60991	alle	9610	0	(mention_id=9540|references=(entity=(entity_id=entity_0108|fullname=Burschen|gender=m|specialcase_entity=group)))
60992	nach		0	
60993	ihrem	9611	0	(mention_id=9541|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60994	Besitz		0	
60995	trachteten		0	
60996	und		0	
60997	schmachteten		0	
60998	.		0	
60999	Das		0	
61000	war		0	
61001	Öl		0	
61002	ins		0	
61003	Feuer		0	
61004	gegossen		0	
61005	,		0	
61006	und		0	
61007	in		0	
61008	der		0	
61009	Weinlaune		0	
61010	versprach		0	
61011	Ebendorffer	9612	0	(mention_id=9542|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
61012	dem		0	
61013	abgefeimten		0	
61014	Schacherer	9613	0	(mention_id=9543|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
61015	goldene		0	
61016	Berge		0	
61017	für		0	
61018	seine	9614	0	(mention_id=9544|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
61019	Hilfe		0	
61020	,		0	
61021	wenn		0	
61022	sie		0	
61023	den		0	
61024	gewünschten		0	
61025	Erfolg		0	
61026	hätte		0	
61027	.		0	
61028	Heute		0	
61029	schon		0	
61030	drückte		0	
61031	er	9615	0	(mention_id=9545|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
61032	ihm	9616	0	(mention_id=9546|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
61033	zum		0	
61034	Dank		0	
61035	für		0	
61036	seine	9617	0	(mention_id=9547|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
61037	Bemühung		0	
61038	ein		0	
61039	ziemlich		0	
61040	gewichtiges		0	
61041	Geldstück		0	
61042	in		0	
61043	die		0	
61044	Hand		0	
61045	,		0	
61046	das		0	
61047	Hammichel	9618	0	(mention_id=9548|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
61048	unbesehen		0	
61049	,		0	
61050	aber		0	
61051	in		0	
61052	richtiger		0	
61053	Abschätzung		0	
61054	seines	9619	0	
61055	Silbergehaltes		0	
61056	zufrieden		0	
61057	einsteckte		0	
61058	.		0	
61059	Das		0	
61060	war		0	
61061	doch		0	
61062	ein		0	
61063	Anfang		0	
61064	,		0	
61065	der		0	
61066	weitere		0	
61067	gute		0	
61068	Besoldung		0	
61069	erhoffen		0	
61070	ließ		0	
61071	,		0	
61072	und		0	
61073	dienstwillig		0	
61074	empfahl		0	
61075	sich	9620	0	(mention_id=9549|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
61076	der		0	
61077	Seßhafte	9621	0	(mention_id=9550|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
61078	zu		0	
61079	später		0	
61080	Stunde		0	
61081	seinem	9622	0	(mention_id=9551|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
61082	freigebigen		0	
61083	Beköstiger	9623	0	(mention_id=9552|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
61084	mit		0	
61085	dem		0	
61086	Versprechen		0	
61087	,		0	
61088	am		0	
61089	nächsten		0	
61090	Abend		0	
