i	token	mention	is_section_start	gold
56821	kennen		0	
56822	Sie	8036	0	(mention_id=8014|references=(entity=(entity_id=generic_0128|fullname=generic_0001|gender=u|specialcase_entity=generic)))
56823	Trudchen	8037	0	(mention_id=8015|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56824	Baumhagen	8037	0	(mention_id=8015|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56825	schlecht		0	
56826	.		0	
56827	Tatsache		0	
56828	ist's		0	
56829	,		0	
56830	sie	8038	0	(mention_id=8016|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56831	ist		0	
56832	fort		0	
56833	von		0	
56834	ihm	8039	0	(mention_id=8017|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56835	.		0	
56836	«		0	
56837	Ja		0	
56838	,		0	
56839	Tatsache		0	
56840	war		0	
56841	es		0	
56842	!		0	
56843	Und		0	
56844	Trudchen	8040	0	(mention_id=8018|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56845	saß		0	
56846	in		0	
56847	ihrem	8041	0	(mention_id=8019|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56848	einsamen		0	
56849	Hause		0	
56850	,		0	
56851	in		0	
56852	ihrem	8042	0	(mention_id=8020|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56853	wunderlich		0	
56854	stillen		0	
56855	düsteren		0	
56856	Zimmer		0	
56857	wie		0	
56858	eine		0	
56859	Lebendigbegrabene	8043	0	(mention_id=8021|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56860	.		0	
56861	Sie	8044	0	(mention_id=8022|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56862	las		0	
56863	auch		0	
56864	nicht		0	
56865	mehr		0	
56866	.		0	
56867	Es		0	
56868	war		0	
56869	,		0	
56870	als		0	
56871	ob		0	
56872	sie	8045	0	(mention_id=8023|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56873	mit		0	
56874	wachendem		0	
56875	Auge		0	
56876	schliefe		0	
56877	.		0	
56878	Zuweilen		0	
56879	brachte		0	
56880	Johanne	8046	0	(mention_id=8024|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
56881	ihr	8047	0	(mention_id=8025|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56882	Kind	8048	0	(mention_id=8026|references=(entity=(entity_id=entity_0014|fullname=Täufling|gender=m)))
56883	,		0	
56884	und		0	
56885	die		0	
56886	Augen		0	
56887	der		0	
56888	jungen		0	
56889	Frau	8049	0	(mention_id=8027|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56890	folgten		0	
56891	mechanisch		0	
56892	dem		0	
56893	kleinen		0	
56894	Würmchen		0	
56895	,		0	
56896	wenn		0	
56897	es		0	(mention_id=8028|references=(entity=(entity_id=entity_0014|fullname=Täufling|gender=m)))
56898	ungeschickt		0	
56899	durch		0	
56900	die		0	
56901	Stube		0	
56902	rutschte		0	
56903	oder		0	
56904	sich		0	
56905	am		0	
56906	Stuhlbein		0	
56907	aufzurichten		0	
56908	versuchte		0	
56909	.		0	
56910	Aber		0	
56911	anrühren		0	
56912	tat		0	
56913	sie	8050	0	(mention_id=8029|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56914	es		0	
56915	nicht		0	
56916	,		0	
56917	selbst		0	
56918	wenn		0	
56919	es		0	(mention_id=8030|references=(entity=(entity_id=entity_0014|fullname=Täufling|gender=m)))
56920	hinfiel		0	
56921	und		0	
56922	schrie		0	
56923	.		0	
56924	–		0	
56925	Gegen		0	
56926	Abend		0	
56927	aber		0	
56928	kam		0	
56929	immer		0	
56930	dieselbe		0	
56931	unerklärliche		0	
56932	Unruhe		0	
56933	über		0	
56934	sie	8051	0	(mention_id=8031|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56935	.		0	
56936	Dann		0	
56937	ging		0	
56938	sie	8052	0	(mention_id=8032|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56939	im		0	
56940	Garten		0	
56941	umher		0	
56942	in		0	
56943	stürmischem		0	
56944	Schritt		0	
56945	,		0	
56946	lange		0	
56947	Zeit		0	
56948	,		0	
56949	bis		0	
56950	sie	8053	0	(mention_id=8033|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56951	endlich		0	
56952	auf		0	
56953	dem		0	
56954	Luginsland		0	
56955	ankam		0	
56956	.		0	
56957	Und		0	
56958	dort		0	
56959	blieb		0	
56960	sie	8054	0	(mention_id=8034|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56961	stundenlang		0	
56962	und		0	
56963	sah		0	
56964	den		0	
56965	Turmberg		0	
56966	an		0	
56967	,		0	
56968	bis		0	
56969	der		0	
56970	Tau		0	
56971	ihr	8055	0	(mention_id=8035|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56972	Haar		0	
56973	und		0	
56974	Gewand		0	
56975	feuchtete		0	
56976	.		0	
56977	»		0	
56978	Paß		0	
56979	auf		0	
56980	,		0	
56981	ich	8056	0	(mention_id=8036|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56982	werde		0	
56983	krank		0	
56984	«		0	
56985	,		0	
56986	sagte		0	
56987	sie	8057	0	(mention_id=8037|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56988	zu		0	
56989	Johanne	8058	0	(mention_id=8038|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
56990	,		0	
56991	»		0	
56992	hier		0	
56993	oben		0	
56994	.		0	
56995	«		0	
56996	Und		0	
56997	sie	8059	0	(mention_id=8039|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56998	wies		0	
56999	nach		0	
57000	dem		0	
57001	Kopfe		0	
57002	.		0	
57003	»		0	
57004	Ich	8060	0	(mention_id=8040|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
57005	glaub's		0	
57006	«		0	
57007	,		0	
57008	nickte		0	
57009	diese	8061	0	(mention_id=8041|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
57010	;		0	
57011	»		0	
57012	man		0	
57013	kann		0	
57014	sich	8062	0	
57015	wissentlich		0	
57016	so		0	
57017	weit		0	
57018	bringen		0	
57019	.		0	
57020	«		0	
57021	Es		0	
57022	war		0	
57023	ein		0	
57024	Tag		0	
57025	zu		0	
57026	Ende		0	
57027	Juli		0	
57028	,		0	
57029	furchtbare		0	
57030	Schwüle		0	
57031	brütete		0	
57032	über		0	
57033	der		0	
57034	Welt		0	
57035	,		0	
57036	und		0	
57037	die		0	
57038	junge		0	
57039	Frau	8063	0	(mention_id=8042|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57040	litt		0	
57041	entsetzlich		0	
57042	darunter		0	
57043	,		0	
57044	selbst		0	
57045	in		0	
57046	ihrem	8064	0	(mention_id=8043|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57047	kühlen		0	
57048	Zimmer		0	
57049	.		0	
57050	Regungslos		0	
57051	lag		0	
57052	sie	8065	0	(mention_id=8044|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57053	nach		0	
57054	Tische		0	
57055	im		0	
57056	Sessel		0	
57057	am		0	
57058	Fenster		0	
57059	.		0	
57060	Ein		0	
57061	heftiger		0	
57062	einseitiger		0	
57063	Kopfschmerz		0	
57064	quälte		0	
57065	sie	8066	0	(mention_id=8045|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57066	,		0	
57067	wie		0	
57068	so		0	
57069	oft		0	
57070	jetzt		0	
57071	.		0	
57072	Johanne	8067	0	(mention_id=8046|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
57073	setzte		0	
57074	ihr	8068	0	(mention_id=8047|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57075	die		0	
57076	Tasse		0	
57077	mit		0	
57078	starkem		0	
57079	schwarzen		0	
57080	Kaffee		0	
57081	auf		0	
57082	das		0	
57083	Tischchen		0	
57084	und		0	
57085	legte		0	
57086	das		0	
57087	Buch		0	
57088	hin		0	
57089	,		0	
57090	in		0	
57091	dem		0	
57092	schon		0	
57093	seit		0	
57094	drei		0	
57095	Tagen		0	
57096	die		0	
57097	nämliche		0	
57098	Seite		0	
57099	aufgeschlagen		0	
57100	war		0	
57101	.		0	
57102	»		0	
57103	Hier		0	
57104	ist		0	
57105	auch		0	
57106	ein		0	
57107	Brief		0	
57108	«		0	
57109	,		0	
57110	fügte		0	
57111	sie	8069	0	(mention_id=8048|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
57112	hinzu		0	
57113	.		0	
57114	Trudchen	8070	0	(mention_id=8049|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57115	hatte		0	
57116	förmlich		0	
57117	Scheu		0	
57118	bekommen		0	
57119	vor		0	
57120	Briefen		0	
57121	.		0	
57122	Sie	8071	0	(mention_id=8050|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57123	überwand		0	
57124	sich	8072	0	(mention_id=8051|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57125	aber		0	
57126	doch		0	
57127	,		0	
57128	es		0	
57129	waren		0	
57130	Jennys	8073	0	(mention_id=8052|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57131	kritzlige		0	
57132	Schriftzüge		0	
57133	,		0	
57134	und		0	
57135	Jenny	8074	0	(mention_id=8053|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57136	schrieb		0	
57137	nur		0	
57138	leichtes		0	
57139	,		0	
57140	oberflächliches		0	
57141	Zeug		0	
57142	.		0	
57143	Ein		0	
57144	Blick		0	
57145	in		0	
57146	den		0	
57147	Brief		0	
57148	genügte		0	
57149	da		0	
57150	schon		0	
57151	.		0	
57152	Zwei		0	
57153	Blätter		0	
57154	fielen		0	
57155	ihr	8075	0	(mention_id=8054|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57156	entgegen		0	
57157	.		0	
57158	»		0	
57159	Wir	8076	0	(mention_id=8055|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
57160	haben		0	
57161	schon		0	
57162	lange		0	
57163	nichts		0	
57164	von		0	
57165	Dir	8077	0	(mention_id=8056|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57166	gehört		0	
57167	«		0	
57168	,		0	
57169	las		0	
57170	sie	8078	0	(mention_id=8057|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57171	,		0	
57172	»		0	
57173	daß		0	
57174	es		0	
57175	uns	8079	0	(mention_id=8058|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
57176	angst		0	
57177	ist		0	
57178	um		0	
57179	Dich	8080	0	(mention_id=8059|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57180	.		0	
57181	Bist		0	
57182	Du	8081	0	(mention_id=8060|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57183	noch		0	
57184	immer		0	
57185	in		0	
57186	›		0	
57187	Waldruhe		0	
57188	‹		0	
57189	?		0	
57190	Gestern		0	
57191	lernte		0	
57192	ich	8082	0	(mention_id=8061|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57193	den		0	
57194	Rechtsanwalt	8083	0	(mention_id=8062|references=(entity=(entity_id=entity_0272|fullname=Rechtsanwalt K.|gender=m)))
57195	K.	8083	0	(mention_id=8062|references=(entity=(entity_id=entity_0272|fullname=Rechtsanwalt K.|gender=m)))
57196	auf		0	
57197	der		0	
57198	Reunion		0	
57199	kennen		0	
57200	,		0	
57201	denselben		0	(mention_id=8063|references=(entity=(entity_id=entity_0272|fullname=Rechtsanwalt K.|gender=m)))
57202	,		0	
57203	der	8084	0	(mention_id=8064|references=(entity=(entity_id=entity_0272|fullname=Rechtsanwalt K.|gender=m)))
57204	in		0	
57205	dem		0	
57206	bekannten		0	
57207	Ehescheidungsprozeß		0	
57208	des		0	
57209	Herzogs	8085	0	(mention_id=8065|references=(entity=(entity_id=entity_0306|fullname=Herzog von P.|gender=m)))
57210	von	8085	0	(mention_id=8065|references=(entity=(entity_id=entity_0306|fullname=Herzog von P.|gender=m)))
57211	P.	8085	0	(mention_id=8065|references=(entity=(entity_id=entity_0306|fullname=Herzog von P.|gender=m)))
57212	mit		0	
57213	der		0	
57214	Gräfin	8086	0	(mention_id=8066|references=(entity=(entity_id=entity_0298|fullname=Gräfin V.|gender=f)))
57215	V.	8086	0	(mention_id=8066|references=(entity=(entity_id=entity_0298|fullname=Gräfin V.|gender=f)))
57216	Vertreter	8087	0	(mention_id=8067|references=(entity=(entity_id=entity_0272|fullname=Rechtsanwalt K.|gender=m)))
57217	der		0	
57218	letzteren	8088	0	(mention_id=8068|references=(entity=(entity_id=entity_0298|fullname=Gräfin V.|gender=f)))
57219	war		0	
57220	.		0	
57221	Ich	8089	0	(mention_id=8069|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57222	redete		0	
57223	ihn	8090	0	(mention_id=8070|references=(entity=(entity_id=entity_0272|fullname=Rechtsanwalt K.|gender=m)))
57224	scherzhaft		0	
57225	darauf		0	
57226	an		0	
57227	,		0	
57228	ob		0	
57229	man		0	
57230	sich		0	
57231	von		0	
57232	seinem	8091	0	
57233	Gebieter	8092	0	(mention_id=8071|references=(entity=(entity_id=generic_0129|fullname=Ehemann|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
57234	trennen		0	
57235	könne		0	
57236	,		0	
57237	wenn		0	
57238	man		0	
57239	erführe		0	
57240	,		0	
57241	daß		0	
57242	dieser	8093	0	(mention_id=8072|references=(entity=(entity_id=generic_0130|fullname=Ehemann|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
57243	bei		0	
57244	der		0	
57245	Werbung		0	
57246	mehr		0	
57247	unser	8094	0	(mention_id=8073|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57248	irdisches		0	
57249	Gut		0	
57250	als		0	
57251	unsere	8095	0	(mention_id=8074|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57252	Person	8096	0	
57253	im		0	
57254	Auge		0	
57255	hatte		0	
57256	.		0	
57257	Ich	8097	0	(mention_id=8075|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57258	deutete		0	
57259	ziemlich		0	
57260	genau		0	
57261	die		0	
57262	Situation		0	
57263	an		0	
57264	und		0	
57265	sprach		0	
57266	von		0	
57267	einer		0	
57268	Freundin	8098	0	(mention_id=8076|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57269	,		0	
57270	die	8099	0	(mention_id=8077|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57271	in		0	
57272	dieser		0	
57273	Lage		0	
57274	sei		0	
57275	.		0	
57276	Er	8100	0	(mention_id=8078|references=(entity=(entity_id=entity_0272|fullname=Rechtsanwalt K.|gender=m)))
57277	erwiderte		0	
57278	:		0	
57279	›		0	
57280	Sagen		0	
57281	Sie	8101	0	(mention_id=8079|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57282	Ihrer	8102	0	(mention_id=8080|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57283	Freundin	8103	0	(mention_id=8081|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57284	,		0	
57285	sie	8104	0	(mention_id=8082|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57286	solle		0	
57287	ganz		0	
57288	still		0	
57289	wieder		0	
57290	zu		0	
57291	ihrem	8105	0	(mention_id=8083|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57292	Gatten	8106	0	(mention_id=8084|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
57293	schleichen		0	
57294	,		0	
57295	denn		0	
57296	sie	8107	0	(mention_id=8085|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57297	ziehe		0	
57298	jedenfalls		0	
57299	den		0	
57300	kürzeren		0	
57301	!		0	
57302	‹		0	
57303	Er	8108	0	(mention_id=8086|references=(entity=(entity_id=entity_0272|fullname=Rechtsanwalt K.|gender=m)))
57304	drückte		0	
57305	sich	8109	0	(mention_id=8087|references=(entity=(entity_id=entity_0272|fullname=Rechtsanwalt K.|gender=m)))
57306	noch		0	
57307	unartiger		0	
57308	aus		0	
57309	,		0	
57310	er	8110	0	(mention_id=8088|references=(entity=(entity_id=entity_0272|fullname=Rechtsanwalt K.|gender=m)))
57311	ist		0	
57312	ja		0	
57313	bekannt		0	
57314	als		0	
57315	Grobian	8111	0	(mention_id=8089|references=(entity=(entity_id=entity_0272|fullname=Rechtsanwalt K.|gender=m)))
57316	!		0	
57317	Na		0	
57318	,		0	
57319	da		0	
57320	hast		0	
57321	Du	8112	0	(mention_id=8090|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57322	das		0	
57323	Urteil		0	
57324	einer		0	
57325	Autorität	8113	0	
57326	.		0	
57327	Mache		0	
57328	der		0	
57329	Sache		0	
57330	ein		0	
57331	Ende		0	
57332	,		0	
57333	denn		0	
57334	längeres		0	
57335	Zögern		0	
57336	könnte		0	
57337	Dich	8114	0	(mention_id=8091|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57338	so		0	
57339	bitter		0	
57340	gereuen		0	
57341	,		0	
57342	wie		0	
57343	Du	8115	0	(mention_id=8092|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57344	es		0	
57345	in		0	
57346	Deinem	8116	0	(mention_id=8093|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57347	gegenwärtigen		0	
57348	hoheitsvollen		0	
57349	Zorn		0	
57350	Dir	8117	0	(mention_id=8094|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57351	gar		0	
57352	nicht		0	
57353	auszumalen		0	
57354	vermagst		0	
57355	.		0	
57356	Wenn		0	
57357	mich	8118	0	(mention_id=8095|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57358	nicht		0	
57359	alles		0	
57360	täuscht		0	
57361	,		0	
57362	liebtest		0	
57363	Du	8119	0	(mention_id=8096|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57364	ihn	8120	0	(mention_id=8097|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
57365	ja		0	
57366	wirklich		0	
57367	?		0	
57368	Nun		0	
57369	,		0	
57370	es		0	
57371	gibt		0	
57372	Dinge		0	
57373	–		0	
57374	aber		0	
57375	es		0	
57376	ist		0	
57377	schwer		0	
57378	darüber		0	
57379	zu		0	
57380	schreiben		0	
57381	.		0	
57382	Lies		0	
57383	den		0	
57384	beigefügten		0	
57385	Brief		0	
57386	,		0	
57387	den		0	
57388	Mama	8121	0	(mention_id=8098|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
57389	mir	8122	0	(mention_id=8099|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57390	vor		0	
57391	ein		0	
57392	paar		0	
57393	Tagen		0	
57394	sandte		0	
57395	.		0	
57396	Vielleicht		0	
57397	ahnst		0	
57398	Du	8123	0	(mention_id=8100|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57399	,		0	
57400	was		0	
57401	ich	8124	0	(mention_id=8101|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57402	sagen		0	
57403	will		0	
57404	.		0	
57405	Ich	8125	0	(mention_id=8102|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57406	wünschte		0	
57407	,		0	
57408	Du	8126	0	(mention_id=8103|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57409	wärest		0	
57410	mit		0	
57411	in		0	
57412	Paris		0	
57413	gewesen		0	
57414	oder		0	
57415	jetzt		0	
57416	hier		0	
57417	in		0	
57418	Baden-Baden		0	
57419	,		0	
57420	Du	8127	0	(mention_id=8104|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57421	würdest		0	
57422	einsehen		0	
57423	,		0	
57424	daß		0	
57425	wir	8128	0	
57426	deutschen		0	
57427	Frauen	8129	0	(mention_id=8105|references=(entity=(entity_id=generic_0131|fullname=deutsche Frauen|gender=u|specialcase_entity=generic)))
57428	mit		0	
57429	unserer	8130	0	(mention_id=8106|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57430	dickfelligen		0	
57431	Tugendhaftigkeit		0	
57432	,		0	
57433	unserem	8131	0	(mention_id=8107|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57434	spinnewebzarten		0	
57435	,		0	
57436	himmelblauen		0	
57437	Idealismus		0	
57438	uns	8132	0	(mention_id=8108|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57439	das		0	
57440	Leben		0	
57441	recht		0	
57442	unnütz		0	
57443	schwer		0	
57444	machen		0	
57445	.		0	
57446	Ich	8133	0	(mention_id=8109|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57447	bin		0	
57448	überzeugt		0	
57449	,		0	
57450	eine		0	
57451	Französin	8134	0	(mention_id=8110|references=(entity=(entity_id=generic_0132|fullname=Französin|gender=u|specialcase_entity=generic)))
57452	hielte		0	
57453	sich	8135	0	(mention_id=8111|references=(entity=(entity_id=generic_0133|fullname=Französin|gender=u|specialcase_entity=generic)))
57454	die		0	
57455	Seiten		0	
57456	vor		0	
57457	Lachen		0	
57458	,		0	
57459	erführe		0	
57460	sie	8136	0	(mention_id=8112|references=(entity=(entity_id=generic_0134|fullname=Französin|gender=u|specialcase_entity=generic)))
57461	die		0	
57462	Ursache		0	
57463	Deines	8137	0	(mention_id=8113|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57464	ehelichen		0	
57465	Konfliktes		0	
57466	.		0	
57467	Artur	8138	0	(mention_id=8114|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
57468	ist		0	
57469	sehr		0	
57470	liebenswürdig		0	
57471	und		0	
57472	pariert		0	
57473	aufs		0	
57474	Wort		0	
57475	.		0	
57476	Zur		0	
57477	gestrigen		0	
57478	Reunion		0	
57479	erfreute		0	
57480	er	8139	0	(mention_id=8115|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
57481	mich	8140	0	(mention_id=8116|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57482	mit		0	
57483	einer		0	
57484	Pariser		0	
57485	Toilette		0	
57486	.		0	
57487	Sobald		0	
57488	er	8141	0	(mention_id=8117|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
57489	herauskommt		0	
57490	aus		0	
57491	unserem	8142	0	(mention_id=8118|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57492	Nest		0	
57493	,		0	
57494	ist		0	
57495	er	8143	0	(mention_id=8119|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
57496	wie		0	
57497	verwandelt		0	
57498	.		0	
57499	Adieu		0	
57500	,		0	
57501	nimm		0	
57502	die		0	
57503	Sache		0	
57504	nicht		0	
57505	so		0	
57506	tragisch		0	
57507	.		0	
57508	Deine	8144	0	(mention_id=8120|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57509	Schwester	8145	0	(mention_id=8121|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
57510	.		0	
57511	«		0	
57512	Langsam		0	
57513	nahm		0	
57514	die		0	
57515	junge		0	
57516	Frau	8146	0	(mention_id=8122|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
57517	den		0	
57518	zweiten		0	
57519	Brief		0	
57520	.		0	
57521	Es		0	
57522	waren		0	
57523	die		0	
57524	spitzigen		0	
57525	Schriftzüge		0	
57526	der		0	
57527	Tante	8147	0	(mention_id=8123|references=(entity=(entity_id=entity_0009|fullname=Tante Pauline|gender=f)))
57528	Stadträtin	8147	0	(mention_id=8123|references=(entity=(entity_id=entity_0009|fullname=Tante Pauline|gender=f)))
57529	an		0	
57530	Frau	8148	0	(mention_id=8124|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
57531	Baumhagen	8148	0	(mention_id=8124|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
57532	gerichtet		0	
57533	.		0	
57534	»		0	
57535	Liebste		0	
57536	Ottilie	8149	0	(mention_id=8125|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
57537	!		0	
57538	Hier		0	
57539	ist		0	
57540	alles		0	
57541	beim		0	
57542	alten		0	
57543	.		0	
57544	Ich	8150	0	(mention_id=8126|references=(entity=(entity_id=entity_0009|fullname=Tante Pauline|gender=f)))
57545	war		0	
57546	gestern		0	
57547	in		0	
57548	Deinem	8151	0	(mention_id=8127|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
57549	Hause		0	
57550	;		0	
57551	Sophie	8152	0	(mention_id=8128|references=(entity=(entity_id=entity_0071|fullname=Sophie|gender=f)))
57552	ist		0	
57553	auf		0	
57554	dem		0	
57555	Platze		0	
57556	,		0	
57557	hat		0	
57558	erst		0	
57559	wieder		0	
57560	große		0	
57561	Mottenjagd		0	
57562	gehalten		0	
57563	.		0	
57564	Dein	8153	0	(mention_id=8129|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
57565	Papagei	8154	0	
