i	token	mention	is_section_start	gold
22376	nähren		0	
22377	Ursach		0	
22378	?		0	
22379	Wenn		0	
22380	das		0	
22381	Haus		0	
22382	aufgeführt		0	
22383	,		0	
22384	der		0	
22385	Boden		0	
22386	geplattet		0	
22387	und		0	
22388	gepflastert		0	
22389	,		0	
22390	die		0	
22391	Außenseite		0	
22392	mit		0	
22393	Zieraten		0	
22394	überdeckt		0	
22395	ist		0	
22396	,		0	
22397	so		0	
22398	sieht		0	
22399	er	2872	0	(mention_id=2819|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)),(entity=(entity_id=generic_0195|fullname=Maurer im Allgemeinen|gender=u|specialcase_entity=generic)))
22400	durch		0	
22401	alle		0	
22402	Hüllen		0	
22403	immer		0	
22404	noch		0	
22405	hinein		0	
22406	und		0	
22407	erkennt		0	
22408	noch		0	
22409	jene		0	
22410	regelmäßigen		0	
22411	,		0	
22412	sorgfältigen		0	
22413	Fugen		0	
22414	,		0	
22415	denen		0	
22416	das		0	
22417	Ganze		0	
22418	sein		0	
22419	Dasein		0	
22420	und		0	
22421	seinen		0	
22422	Halt		0	
22423	zu		0	
22424	danken		0	
22425	hat		0	
22426	.		0	
22427	Aber		0	
22428	wie		0	
22429	jeder		0	(mention_id=2820|references=(entity=(entity_id=generic_0198|fullname=Jeder der eine Übeltat begangen|gender=u|specialcase_entity=generic)))
22430	,		0	
22431	der	2873	0	(mention_id=2821|references=(entity=(entity_id=generic_0199|fullname=Jeder der eine Übeltat begangen|gender=u|specialcase_entity=generic)))
22432	eine		0	
22433	Übeltat		0	
22434	begangen		0	
22435	,		0	
22436	fürchten		0	
22437	muß		0	
22438	,		0	
22439	daß		0	
22440	,		0	
22441	ungeachtet		0	
22442	alles		0	
22443	Abwehrens		0	
22444	,		0	
22445	sie		0	
22446	dennoch		0	
22447	ans		0	
22448	Licht		0	
22449	kommen		0	
22450	werde		0	
22451	,		0	
22452	so		0	
22453	muß		0	
22454	derjenige	2874	0	(mention_id=2822|references=(entity=(entity_id=generic_0200|fullname=Derjenige der insgeheim das Gute getan|gender=u|specialcase_entity=generic)))
22455	erwarten		0	
22456	,		0	
22457	der	2875	0	(mention_id=2823|references=(entity=(entity_id=generic_0201|fullname=Derjenige der insgeheim das Gute getan|gender=u|specialcase_entity=generic)))
22458	insgeheim		0	
22459	das		0	
22460	Gute		0	
22461	getan		0	
22462	,		0	
22463	daß		0	
22464	auch		0	
22465	dieses		0	
22466	wider		0	
22467	seinen	2876	0	(mention_id=2824|references=(entity=(entity_id=generic_0202|fullname=Derjenige der insgeheim das Gute getan|gender=u|specialcase_entity=generic)))
22468	Willen		0	
22469	an		0	
22470	den		0	
22471	Tag		0	
22472	komme		0	
22473	.		0	
22474	Deswegen		0	
22475	machen		0	
22476	wir	2877	0	(mention_id=2825|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22477	diesen		0	
22478	Grundstein		0	
22479	zugleich		0	
22480	zum		0	
22481	Denkstein		0	
22482	.		0	
22483	Hier		0	
22484	in		0	
22485	diese		0	
22486	unterschiedlichen		0	
22487	gehauenen		0	
22488	Vertiefungen		0	
22489	soll		0	
22490	verschiedenes		0	
22491	eingesenkt		0	
22492	werden		0	
22493	zum		0	
22494	Zeugnis		0	
22495	für		0	
22496	eine		0	
22497	entfernte		0	
22498	Nachwelt		0	
22499	.		0	
22500	Diese		0	
22501	metallnen		0	
22502	zugelöteten		0	
22503	Köcher		0	
22504	enthalten		0	
22505	schriftliche		0	
22506	Nachrichten		0	
22507	;		0	
22508	auf		0	
22509	diese		0	
22510	Metallplatten		0	
22511	ist		0	
22512	allerlei		0	
22513	Merkwürdiges		0	
22514	eingegraben		0	
22515	;		0	
22516	in		0	
22517	diesen		0	
22518	schönen		0	
22519	gläsernen		0	
22520	Flaschen		0	
22521	versenken		0	
22522	wir	2878	0	(mention_id=2826|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22523	den		0	
22524	besten		0	
22525	alten		0	
22526	Wein		0	
22527	,		0	
22528	mit		0	
22529	Bezeichnung		0	
22530	seines		0	
22531	Geburtsjahrs		0	
22532	;		0	
22533	es		0	
22534	fehlt		0	
22535	nicht		0	
22536	an		0	
22537	Münzen		0	
22538	verschiedener		0	
22539	Art		0	
22540	,		0	
22541	in		0	
22542	diesem		0	
22543	Jahre		0	
22544	geprägt		0	
22545	:		0	
22546	alles		0	
22547	dieses		0	
22548	erhielten		0	
22549	wir	2879	0	(mention_id=2827|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22550	durch		0	
22551	die		0	
22552	Freigebigkeit		0	
22553	unseres	2880	0	(mention_id=2828|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22554	Bauherrn	2881	0	(mention_id=2829|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
22555	.		0	
22556	Auch		0	
22557	ist		0	
22558	hier		0	
22559	noch		0	
22560	mancher		0	
22561	Platz		0	
22562	,		0	
22563	wenn		0	
22564	irgendein		0	
22565	Gast	2882	0	(mention_id=2830|references=(entity=(entity_id=entity_0097|fullname=irgendein Gast|gender=u|specialcase_entity=nonfact)))
22566	und		0	
22567	Zuschauer	2883	0	(mention_id=2831|references=(entity=(entity_id=entity_0097|fullname=irgendein Gast|gender=u|specialcase_entity=nonfact)))
22568	etwas		0	
22569	der		0	
22570	Nachwelt		0	
22571	zu		0	
22572	übergeben		0	
22573	Belieben		0	
22574	trüge		0	
22575	.		0	
22576	«		0	
22577	Nach		0	
22578	einer		0	
22579	kleinen		0	
22580	Pause		0	
22581	sah		0	
22582	der		0	
22583	Geselle	2884	0	(mention_id=2832|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22584	sich	2885	0	(mention_id=2833|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22585	um		0	
22586	;		0	
22587	aber		0	
22588	wie		0	
22589	es		0	
22590	in		0	
22591	solchen		0	
22592	Fällen		0	
22593	zu		0	
22594	gehen		0	
22595	pflegt		0	
22596	:		0	
22597	niemand		0	
22598	war		0	
22599	vorbereitet		0	
22600	,		0	
22601	jedermann	2886	0	(mention_id=2834|references=(entity=(entity_id=entity_0087|fullname=Gesellschaft|gender=u|members=entity_0001,entity_0002,entity_0003,entity_0006,entity_0091,entity_0092,entity_0107|all_members_given=False|borderline_entity=members|specialcase_entity=group)))
22602	überrascht		0	
22603	,		0	
22604	bis		0	
22605	endlich		0	
22606	ein		0	
22607	junger		0	
22608	,		0	
22609	munterer		0	
22610	Offizier	2887	0	(mention_id=2835|references=(entity=(entity_id=entity_0091|fullname=Offizier|gender=m)))
22611	anfing		0	
22612	und		0	
22613	sagte		0	
22614	:		0	
22615	»		0	
22616	Wenn		0	
22617	ich	2888	0	(mention_id=2836|references=(entity=(entity_id=entity_0091|fullname=Offizier|gender=m)))
22618	etwas		0	
22619	beitragen		0	
22620	soll		0	
22621	,		0	
22622	das		0	
22623	in		0	
22624	dieser		0	
22625	Schatzkammer		0	
22626	noch		0	
22627	nicht		0	
22628	niedergelegt		0	
22629	ist		0	
22630	,		0	
22631	so		0	
22632	muß		0	
22633	ich	2889	0	(mention_id=2837|references=(entity=(entity_id=entity_0091|fullname=Offizier|gender=m)))
22634	ein		0	
22635	paar		0	
22636	Knöpfe		0	
22637	von		0	
22638	der		0	
22639	Uniform		0	
22640	schneiden		0	
22641	,		0	
22642	die		0	
22643	doch		0	
22644	wohl		0	
22645	auch		0	
22646	verdienen		0	
22647	,		0	
22648	auf		0	
22649	die		0	
22650	Nachwelt		0	
22651	zu		0	
22652	kommen		0	
22653	.		0	
22654	«		0	
22655	Gesagt		0	
22656	,		0	
22657	getan		0	
22658	!		0	
22659	und		0	
22660	nun		0	
22661	hatte		0	
22662	mancher	2890	0	(mention_id=2838|references=(entity=(entity_id=entity_0107|fullname=Mancher Anwesender|gender=u|specialcase_entity=group)))
22663	einen		0	
22664	ähnlichen		0	
22665	Einfall		0	
22666	.		0	
22667	Die		0	
22668	Frauenzimmer	2891	0	(mention_id=2839|references=(entity=(entity_id=entity_0095|fullname=Frauenzimmer|gender=f)))
22669	säumten		0	
22670	nicht		0	
22671	,		0	
22672	von		0	
22673	ihren	2892	0	(mention_id=2840|references=(entity=(entity_id=entity_0095|fullname=Frauenzimmer|gender=f)))
22674	kleinen		0	
22675	Haarkämmen		0	
22676	hineinzulegen		0	
22677	;		0	
22678	Riechfläschchen		0	
22679	und		0	
22680	andre		0	
22681	Zierden		0	
22682	wurden		0	
22683	nicht		0	
22684	geschont		0	
22685	;		0	
22686	nur		0	
22687	Ottilie	2893	0	(mention_id=2841|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
22688	zauderte		0	
22689	,		0	
22690	bis		0	
22691	Eduard	2894	0	(mention_id=2842|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
22692	sie	2895	0	(mention_id=2843|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
22693	durch		0	
22694	ein		0	
22695	freundliches		0	
22696	Wort		0	
22697	aus		0	
22698	der		0	
22699	Betrachtung		0	
22700	aller		0	
22701	der		0	
22702	beigesteuerten		0	
22703	und		0	
22704	eingelegten		0	
22705	Dinge		0	
22706	herausriß		0	
22707	.		0	
22708	Sie	2896	0	(mention_id=2844|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
22709	löste		0	
22710	darauf		0	
22711	die		0	
22712	goldne		0	
22713	Kette		0	
22714	vom		0	
22715	Halse		0	
22716	,		0	
22717	an		0	
22718	der		0	
22719	das		0	
22720	Bild		0	
22721	ihres	2897	0	(mention_id=2845|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
22722	Vaters	2898	0	(mention_id=2846|references=(entity=(entity_id=entity_0076|fullname=Ottilies Vater|gender=m)))
22723	gehangen		0	
22724	hatte		0	
22725	,		0	
22726	und		0	
22727	legte		0	
22728	sie		0	
22729	mit		0	
22730	leiser		0	
22731	Hand		0	
22732	über		0	
22733	die		0	
22734	anderen		0	
22735	Kleinode		0	
22736	hin		0	
22737	,		0	
22738	worauf		0	
22739	Eduard	2899	0	(mention_id=2847|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
22740	mit		0	
22741	einiger		0	
22742	Hast		0	
22743	veranstaltete		0	
22744	,		0	
22745	daß		0	
22746	der		0	
22747	wohlgefugte		0	
22748	Deckel		0	
22749	sogleich		0	
22750	aufgestürzt		0	
22751	und		0	
22752	eingekittet		0	
22753	wurde		0	
22754	.		0	
22755	Der		0	
22756	junge		0	
22757	Gesell	2900	0	(mention_id=2848|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22758	,		0	
22759	der	2901	0	(mention_id=2849|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22760	sich	2902	0	(mention_id=2850|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22761	dabei		0	
22762	am		0	
22763	tätigsten		0	
22764	erwiesen		0	
22765	,		0	
22766	nahm		0	
22767	seine	2903	0	(mention_id=2851|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22768	Rednermiene		0	
22769	wieder		0	
22770	an		0	
22771	und		0	
22772	fuhr		0	
22773	fort		0	
22774	:		0	
22775	»		0	
22776	Wir	2904	0	(mention_id=2852|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22777	gründen		0	
22778	diesen		0	
22779	Stein		0	
22780	für		0	
22781	ewig		0	
22782	,		0	
22783	zur		0	
22784	Sicherung		0	
22785	des		0	
22786	längsten		0	
22787	Genusses		0	
22788	der		0	
22789	gegenwärtigen		0	
22790	und		0	
22791	künftigen		0	
22792	Besitzer	2905	0	(mention_id=2853|references=(entity=(entity_id=entity_0117|fullname=gegenwärtige und künftige Besitzer des Hauses|gender=u|members=entity_0001,entity_0002|all_members_given=False|specialcase_entity=group,nonfact)))
22793	dieses		0	
22794	Hauses		0	
22795	.		0	
22796	Allein		0	
22797	indem		0	
22798	wir	2906	0	(mention_id=2854|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22799	hier		0	
22800	gleichsam		0	
22801	einen		0	
22802	Schatz		0	
22803	vergraben		0	
22804	,		0	
22805	so		0	
22806	denken		0	
22807	wir	2907	0	(mention_id=2855|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22808	zugleich		0	
22809	,		0	
22810	bei		0	
22811	dem		0	
22812	gründlichsten		0	
22813	aller		0	
22814	Geschäfte		0	
22815	,		0	
22816	an		0	
22817	die		0	
22818	Vergänglichkeit		0	
22819	der		0	
22820	menschlichen		0	
22821	Dinge		0	
22822	;		0	
22823	wir	2908	0	(mention_id=2856|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22824	denken		0	
22825	uns	2909	0	(mention_id=2857|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22826	eine		0	
22827	Möglichkeit		0	
22828	,		0	
22829	daß		0	
22830	dieser		0	
22831	festversiegelte		0	
22832	Deckel		0	
22833	wieder		0	
22834	aufgehoben		0	
22835	werden		0	
22836	könne		0	
22837	,		0	
22838	welches		0	
22839	nicht		0	
22840	anders		0	
22841	geschehen		0	
22842	dürfte		0	
22843	,		0	
22844	als		0	
22845	wenn		0	
22846	das		0	
22847	alles		0	
22848	wieder		0	
22849	zerstört		0	
22850	wäre		0	
22851	,		0	
22852	was		0	
22853	wir	2910	0	(mention_id=2858|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22854	noch		0	
22855	nicht		0	
22856	einmal		0	
22857	aufgeführt		0	
22858	haben		0	
22859	.		0	
22860	Aber		0	
22861	eben		0	
22862	,		0	
22863	damit		0	
22864	dieses		0	
22865	aufgeführt		0	
22866	werde		0	
22867	:		0	
22868	zurück		0	
22869	mit		0	
22870	den		0	
22871	Gedanken		0	
22872	aus		0	
22873	der		0	
22874	Zukunft		0	
22875	,		0	
22876	zurück		0	
22877	ins		0	
22878	Gegenwärtige		0	
22879	!		0	
22880	Laßt		0	
22881	uns	2911	0	(mention_id=2859|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22882	nach		0	
22883	begangenem		0	
22884	heutigem		0	
22885	Feste		0	
22886	unsre	2912	0	(mention_id=2860|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22887	Arbeit		0	
22888	sogleich		0	
22889	fördern		0	
22890	,		0	
22891	damit		0	
22892	keiner		0	
22893	von		0	
22894	den		0	
22895	Gewerken	2913	0	(mention_id=2861|references=(entity=(entity_id=entity_0088|fullname=Handwerker|gender=m|specialcase_entity=group)))
22896	,		0	
22897	die	2914	0	(mention_id=2862|references=(entity=(entity_id=entity_0088|fullname=Handwerker|gender=m|specialcase_entity=group)))
22898	auf		0	
22899	unserm	2915	0	(mention_id=2863|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)),(entity=(entity_id=entity_0087|fullname=Gesellschaft|gender=u|members=entity_0001,entity_0002,entity_0003,entity_0006,entity_0091,entity_0092,entity_0107|all_members_given=False|borderline_entity=members|specialcase_entity=group)))
22900	Grunde		0	
22901	fortarbeiten		0	
22902	,		0	
22903	zu		0	
22904	feiern		0	
22905	brauche		0	
22906	,		0	
22907	daß		0	
22908	der		0	
22909	Bau		0	
22910	eilig		0	
22911	in		0	
22912	die		0	
22913	Höhe		0	
22914	steige		0	
22915	und		0	
22916	vollendet		0	
22917	werde		0	
22918	und		0	
22919	aus		0	
22920	den		0	
22921	Fenstern		0	
22922	,		0	
22923	die		0	
22924	noch		0	
22925	nicht		0	
22926	sind		0	
22927	,		0	
22928	der		0	
22929	Hausherr	2916	0	(mention_id=2864|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
22930	mit		0	
22931	den		0	
22932	Seinigen	2917	0	(mention_id=2865|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
22933	und		0	
22934	seinen	2918	0	(mention_id=2866|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
22935	Gästen	2919	0	(mention_id=2867|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
22936	sich	2920	0	(mention_id=2868|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
22937	fröhlich		0	
22938	in		0	
22939	der		0	
22940	Gegend		0	
22941	umschaue		0	
22942	,		0	
22943	deren		0	(mention_id=2869|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
22944	aller		0	(mention_id=2870|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
22945	sowie		0	
22946	sämtlicher		0	
22947	Anwesenden	2921	0	(mention_id=2871|references=(entity=(entity_id=entity_0087|fullname=Gesellschaft|gender=u|members=entity_0001,entity_0002,entity_0003,entity_0006,entity_0091,entity_0092,entity_0107|all_members_given=False|borderline_entity=members|specialcase_entity=group)))
22948	Gesundheit		0	
22949	hiermit		0	
22950	getrunken		0	
22951	sei		0	
22952	!		0	
22953	«		0	
22954	Und		0	
22955	so		0	
22956	leerte		0	
22957	er	2922	0	(mention_id=2872|references=(entity=(entity_id=entity_0084|fullname=Maurer|gender=m)))
22958	ein		0	
22959	wohlgeschliffenes		0	
22960	Kelchglas		0	
22961	auf		0	
22962	einen		0	
22963	Zug		0	
22964	aus		0	
22965	und		0	
22966	warf		0	
22967	es		0	
22968	in		0	
22969	die		0	
22970	Luft		0	
22971	;		0	
22972	denn		0	
22973	es		0	
22974	bezeichnet		0	
22975	das		0	
22976	Übermaß		0	
22977	einer		0	
22978	Freude		0	
22979	,		0	
22980	das		0	
22981	Gefäß		0	
22982	zu		0	
22983	zerstören		0	
22984	,		0	
22985	dessen		0	
22986	man		0	
22987	sich		0	
22988	in		0	
22989	der		0	
22990	Fröhlichkeit		0	
22991	bedient		0	
22992	.		0	
22993	Aber		0	
22994	diesmal		0	
22995	ereignete		0	
22996	es		0	
22997	sich		0	
22998	anders		0	
22999	:		0	
23000	das		0	
23001	Glas		0	
23002	kam		0	
23003	nicht		0	
23004	wieder		0	
23005	auf		0	
23006	den		0	
23007	Boden		0	
23008	,		0	
23009	und		0	
23010	zwar		0	
23011	ohne		0	
23012	Wunder		0	
23013	.		0	
23014	Man		0	(mention_id=2873|references=(entity=(entity_id=entity_0098|fullname=Bauarbeiter|gender=m|specialcase_entity=group)))
23015	hatte		0	
23016	nämlich		0	
23017	,		0	
23018	um		0	
23019	mit		0	
23020	dem		0	
23021	Bau		0	
23022	vorwärtszukommen		0	
23023	,		0	
23024	bereits		0	
23025	an		0	
23026	der		0	
23027	entgegengesetzten		0	
23028	Ecke		0	
23029	den		0	
23030	Grund		0	
23031	völlig		0	
23032	herausgeschlagen		0	
23033	,		0	
23034	ja		0	
23035	schon		0	
23036	angefangen		0	
23037	,		0	
23038	die		0	
23039	Mauern		0	
23040	aufzuführen		0	
23041	,		0	
23042	und		0	
23043	zu		0	
23044	dem		0	
23045	Endzweck		0	
23046	das		0	
23047	Gerüst		0	
23048	erbaut		0	
23049	,		0	
23050	so		0	
23051	hoch		0	
23052	,		0	
23053	als		0	
23054	es		0	
23055	überhaupt		0	
23056	nötig		0	
23057	war		0	
23058	.		0	
23059	Daß		0	
23060	man		0	(mention_id=2874|references=(entity=(entity_id=entity_0098|fullname=Bauarbeiter|gender=m|specialcase_entity=group)))
23061	es		0	
23062	besonders		0	
23063	zu		0	
23064	dieser		0	
23065	Feierlichkeit		0	
23066	mit		0	
23067	Brettern		0	
23068	belegt		0	
23069	und		0	
23070	eine		0	
23071	Menge		0	
23072	Zuschauer	2923	0	(mention_id=2875|references=(entity=(entity_id=entity_0114|fullname=Zuschauer|gender=u|specialcase_entity=group)))
23073	hinaufgelassen		0	
23074	hatte		0	
23075	,		0	
23076	war		0	
23077	zum		0	
23078	Vorteil		0	
23079	der		0	
23080	Arbeitsleute	2924	0	(mention_id=2876|references=(entity=(entity_id=entity_0105|fullname=Arbeitsleute|gender=m|specialcase_entity=group)))
23081	geschehen		0	
23082	.		0	
23083	Dort		0	
23084	hinauf		0	
23085	flog		0	
23086	das		0	
23087	Glas		0	
23088	und		0	
23089	wurde		0	
23090	von		0	
23091	einem	2925	0	(mention_id=2877|references=(entity=(entity_id=entity_0093|fullname=ein Arbeiter|gender=m)))
23092	aufgefangen		0	
23093	,		0	
23094	der	2926	0	(mention_id=2878|references=(entity=(entity_id=entity_0093|fullname=ein Arbeiter|gender=m)))
23095	diesen		0	
23096	Zufall		0	
23097	als		0	
23098	ein		0	
23099	glückliches		0	
23100	Zeichen		0	
23101	für		0	
23102	sich	2927	0	(mention_id=2879|references=(entity=(entity_id=entity_0103|fullname=Ein Arbeitsmann|gender=m)))
23103	ansah		0	
23104	.		0	
23105	Er	2928	0	(mention_id=2880|references=(entity=(entity_id=entity_0093|fullname=ein Arbeiter|gender=m)))
23106	wies		0	
23107	es		0	
23108	zuletzt		0	
23109	herum		0	
23110	,		0	
23111	ohne		0	
23112	es		0	
23113	aus		0	
23114	der		0	
23115	Hand		0	
23116	zu		0	
23117	lassen		0	
23118	,		0	
23119	und		0	
23120	man		0	
23121	sah		0	
23122	darauf		0	
23123	die		0	
23124	Buchstaben		0	
23125	E		0	
23126	und		0	
23127	O		0	
23128	in		0	
23129	sehr		0	
23130	zierlicher		0	
23131	Verschlingung		0	
23132	eingeschnitten		0	
23133	:		0	
23134	es		0	
23135	war		0	
23136	eins		0	
23137	der		0	
23138	Gläser		0	
23139	,		0	
23140	die		0	
23141	für		0	
23142	Eduarden	2929	0	(mention_id=2881|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
23143	in		0	
23144	seiner	2930	0	(mention_id=2882|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
23145	Jugend		0	
23146	verfertigt		0	
23147	worden		0	
23148	.		0	
23149	Die		0	
23150	Gerüste		0	
23151	standen		0	
23152	wieder		0	
23153	leer		0	
23154	,		0	
23155	und		0	
23156	die		0	
23157	leichtesten	2931	0	(mention_id=2883|references=(entity=(entity_id=entity_0099|fullname=Leichteste Gäste|gender=u|specialcase_entity=group)))
23158	unter		0	
23159	den		0	
23160	Gästen	2932	0	(mention_id=2884|references=(entity=(entity_id=entity_0092|fullname=Gäste|gender=u|members=entity_0119|all_members_given=False|specialcase_entity=group)))
23161	stiegen		0	
23162	hinauf		0	
23163	,		0	
23164	sich	2933	0	(mention_id=2885|references=(entity=(entity_id=entity_0099|fullname=Leichteste Gäste|gender=u|specialcase_entity=group)))
23165	umzusehen		0	
23166	,		0	
23167	und		0	
23168	konnten		0	
23169	die		0	
23170	schöne		0	
23171	Aussicht		0	
23172	nach		0	
23173	allen		0	
23174	Seiten		0	
23175	nicht		0	
23176	genugsam		0	
23177	rühmen		0	
23178	;		0	
23179	denn		0	
23180	was		0	
23181	entdeckt		0	
23182	der	2934	0	(mention_id=2886|references=(entity=(entity_id=generic_0203|fullname=Jemand der auf hohem Punkt steht|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0099|fullname=Leichteste Gäste|gender=u|specialcase_entity=group)))
23183	nicht		0	
23184	alles		0	
23185	,		0	
23186	der	2935	0	(mention_id=2887|references=(entity=(entity_id=generic_0204|fullname=Jemand der auf hohem Punkt steht|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0099|fullname=Leichteste Gäste|gender=u|specialcase_entity=group)))
23187	auf		0	
23188	einem		0	
23189	hohen		0	
23190	Punkte		0	
23191	nur		0	
23192	um		0	
23193	ein		0	
23194	Geschoß		0	
23195	höher		0	
23196	steht		0	
23197	!		0	
23198	Nach		0	
23199	dem		0	
23200	Innern		0	
23201	des		0	
23202	Landes		0	
23203	zu		0	
23204	kamen		0	
23205	mehrere		0	
23206	neue		0	
23207	Dörfer		0	
23208	zum		0	
23209	Vorschein		0	
23210	,		0	
23211	den		0	
23212	silbernen		0	
23213	Streifen		0	
23214	des		0	
23215	Flusses		0	
23216	erblickte		0	
23217	man		0	
23218	deutlich		0	
23219	,		0	
23220	ja		0	
23221	selbst		0	
23222	die		0	
23223	Türme		0	
23224	der		0	
23225	Hauptstadt		0	
23226	wollte		0	
23227	einer		0	(mention_id=2888|references=(entity=(entity_id=generic_0205|fullname=Jemand der auf hohem Punkt steht|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0099|fullname=Leichteste Gäste|gender=u|specialcase_entity=group)))
23228	gewahr		0	
23229	werden		0	
23230	.		0	
23231	An		0	
23232	der		0	
23233	Rückseite		0	
23234	,		0	
23235	hinter		0	
23236	den		0	
23237	waldigen		0	
23238	Hügeln		0	
23239	,		0	
23240	erhoben		0	
23241	sich		0	
23242	die		0	
23243	blauen		0	
23244	Gipfel		0	
23245	eines		0	
23246	fernen		0	
23247	Gebirges		0	
23248	,		0	
23249	und		0	
23250	die		0	
23251	nächste		0	
23252	Gegend		0	
23253	übersah		0	
23254	man		0	
23255	im		0	
23256	ganzen		0	
23257	.		0	
23258	»		0	
23259	Nun		0	
23260	sollten		0	
23261	nur		0	
23262	noch		0	
23263	«		0	
23264	,		0	
23265	rief		0	
23266	einer	2936	0	(mention_id=2889|references=(entity=(entity_id=entity_0116|fullname=einer der Gäste|gender=m|specialcase_entity=group)))
23267	,		0	
23268	»		0	
23269	die		0	
23270	drei		0	
23271	Teiche		0	
23272	zu		0	
23273	einem		0	
23274	See		0	
23275	vereinigt		0	
23276	werden		0	
23277	;		0	
23278	dann		0	
23279	hätte		0	
23280	der		0	
23281	Anblick		0	
23282	alles		0	
23283	,		0	
23284	was		0	
23285	groß		0	
23286	und		0	
23287	wünschenswert		0	
23288	ist		0	
23289	.		0	
23290	«		0	
23291	»		0	
23292	Das		0	
23293	ließe		0	
23294	sich		0	
23295	wohl		0	
23296	machen		0	
23297	,		0	
23298	«		0	
23299	sagte		0	
23300	der		0	
23301	Hauptmann	2937	0	(mention_id=2890|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
23302	;		0	
23303	»		0	
23304	denn		0	
23305	sie		0	
23306	bildeten		0	
23307	schon		0	
23308	vorzeiten		0	
23309	einen		0	
23310	Bergsee		0	
23311	.		0	
23312	«		0	
23313	»		0	
23314	Nur		0	
23315	bitte		0	
23316	ich	2938	0	(mention_id=2891|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
23317	,		0	
23318	meine	2939	0	(mention_id=2892|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
23319	Platanen-		0	
23320	und		0	
23321	Pappelgruppe		0	
23322	zu		0	
23323	schonen		0	
23324	,		0	
23325	«		0	
23326	sagte		0	
23327	Eduard	2940	0	(mention_id=2893|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
23328	,		0	
23329	»		0	
23330	die		0	
23331	so		0	
23332	schön		0	
23333	am		0	
23334	mittelsten		0	
23335	Teiche		0	
23336	steht		0	
23337	.		0	
23338	Sehen		0	
