i	token	mention	gold
37881	einmal		
37882	,		
37883	Franz	5427	(mention_id=5420|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37884	«		
37885	–		
37886	und		
37887	sie	5428	(mention_id=5421|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37888	hielt		
37889	ihm	5429	(mention_id=5422|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37890	ein		
37891	Päckchen		
37892	entgegen		
37893	,		
37894	zierlich		
37895	,		
37896	mit		
37897	blauem		
37898	Band		
37899	gebunden		
37900	,		
37901	»		
37902	das		
37903	sind		
37904	lauter		
37905	Verse		
37906	von		
37907	dir	5430	(mention_id=5423|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37908	,		
37909	der		
37910	Reihe		
37911	nach		
37912	geordnet		
37913	.		
37914	Wenn		
37915	wir	5431	(mention_id=5424|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37916	einst		
37917	silberne		
37918	Hochzeit		
37919	feiern		
37920	,		
37921	lasse		
37922	ich	5432	(mention_id=5425|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37923	sie		
37924	drucken		
37925	und		
37926	einbinden		
37927	.		
37928	Diese		
37929	,		
37930	auf		
37931	dem		
37932	kremfarbigen		
37933	Papier		
37934	,		
37935	sind		
37936	aus		
37937	der		
37938	Brautzeit		
37939	,		
37940	und		
37941	diese		
37942	verschiedenen		
37943	Fetzen		
37944	,		
37945	weiß		
37946	und		
37947	blau		
37948	und		
37949	grau		
37950	,		
37951	die		
37952	sind		
37953	von		
37954	jetzt		
37955	,		
37956	wo		
37957	du	5433	(mention_id=5426|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37958	jedes		
37959	Papier		
37960	nimmst		
37961	,		
37962	das		
37963	dir	5434	(mention_id=5427|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37964	in		
37965	die		
37966	Hände		
37967	kommt		
37968	,		
37969	weil		
37970	du	5435	(mention_id=5428|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37971	vermutlich		
37972	denkst		
37973	,		
37974	für		
37975	die		
37976	Frau	5436	(mention_id=5429|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37977	Trude	5436	(mention_id=5429|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37978	ist		
37979	es		
37980	gut		
37981	genug		
37982	.		
37983	«		
37984	Sie	5437	(mention_id=5430|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37985	sah		
37986	ihn	5438	(mention_id=5431|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37987	lachend		
37988	an		
37989	.		
37990	Er	5439	(mention_id=5432|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37991	hatte		
37992	sich	5440	(mention_id=5433|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37993	tief		
37994	zu		
37995	ihr	5441	(mention_id=5434|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37996	gebeugt		
37997	.		
37998	»		
37999	Und		
38000	jetzt		
38001	kaufe		
38002	ich	5442	(mention_id=5435|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38003	mir	5443	(mention_id=5436|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38004	noch		
38005	ganz		
38006	besonderes		
38007	Papier		
38008	zu		
38009	den		
38010	nächsten		
38011	Gedichten		
38012	,		
38013	Trudchen	5444	(mention_id=5437|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38014	.		
38015	«		
38016	»		
38017	Warum		
38018	?		
38019	«		
38020	»		
38021	Kunterbund		
38022	,		
38023	wie		
38024	die		
38025	Klapperstörche	5445	
38026	Tüten		
38027	unter		
38028	den		
38029	Flügeln		
38030	haben		
38031	,		
38032	und		
38033	darauf		
38034	schreibe		
38035	ich	5446	(mention_id=5438|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38036	–		
38037	«		
38038	Sie	5447	(mention_id=5439|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38039	war		
38040	purpurn		
38041	erglüht		
38042	,		
38043	»		
38044	ein		
38045	Wiegenlied		
38046	«		
38047	–		
38048	sagte		
38049	sie	5448	(mention_id=5440|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38050	leise		
38051	ergänzend		
38052	.		
38053	Er	5449	(mention_id=5441|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38054	nickte		
38055	und		
38056	zog		
38057	ihre	5450	(mention_id=5442|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38058	Hand		
38059	an		
38060	den		
38061	Mund		
38062	.		
38063	Sie	5451	(mention_id=5443|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38064	aber		
38065	schlang		
38066	beide		
38067	Arme		
38068	um		
38069	seinen	5452	(mention_id=5444|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38070	Hals		
38071	.		
38072	»		
38073	Dann		
38074	wäre		
38075	es		
38076	erst		
38077	traut		
38078	,		
38079	erst		
38080	heimlich		
38081	,		
38082	Franz	5453	(mention_id=5445|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38083	,		
38084	dann		
38085	hätten		
38086	wir	5454	(mention_id=5446|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38087	uns	5455	(mention_id=5447|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38088	noch		
38089	lieber		
38090	–		
38091	wenn's		
38092	möglich		
38093	ist		
38094	.		
38095	«		
38096	»		
38097	Hier		
38098	,		
38099	kleine		
38100	Frau	5456	(mention_id=5448|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38101	,		
38102	das		
38103	habe		
38104	ich	5457	(mention_id=5449|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38105	dir	5458	(mention_id=5450|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38106	heute		
38107	im		
38108	Felde		
38109	,		
38110	im		
38111	Regen		
38112	aufgeschrieben		
38113	.		
38114	«		
38115	Er	5459	(mention_id=5451|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38116	zog		
38117	sein	5460	(mention_id=5452|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38118	Notizbuch		
38119	aus		
38120	der		
38121	Tasche		
38122	und		
38123	legte		
38124	es		
38125	in		
38126	ihre	5461	(mention_id=5453|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38127	Hände		
38128	.		
38129	»		
38130	Ich	5462	(mention_id=5454|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38131	will		
38132	einmal		
38133	nachschauen		
38134	,		
38135	wo		
38136	sich	5463	
38137	der		
38138	Amtsrichter	5464	(mention_id=5455|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
38139	umhertreibt		
38140	,		
38141	der		
38142	Sakramenter	5465	(mention_id=5456|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
38143	!		
38144	«		
38145	rief		
38146	er	5466	(mention_id=5457|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38147	von		
38148	der		
38149	Türe		
38150	noch		
38151	zurück		
38152	.		
38153	Und		
38154	sie	5467	(mention_id=5458|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38155	saß		
38156	schon		
38157	und		
38158	las		
38159	,		
38160	und		
38161	ihr	5468	(mention_id=5459|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38162	Antlitz		
38163	war		
38164	so		
38165	ernst		
38166	,		
38167	als		
38168	lese		
38169	sie	5469	(mention_id=5460|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38170	in		
38171	der		
38172	Bibel		
38173	.		
38174	Sie	5470	(mention_id=5461|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38175	schreckte		
38176	empor		
38177	von		
38178	dem		
38179	Knall		
38180	einer		
38181	Peitsche		
38182	vor		
38183	den		
38184	Fenstern		
38185	.		
38186	Eilig		
38187	blickte		
38188	sie	5471	(mention_id=5462|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38189	hinaus		
38190	–		
38191	dort		
38192	unten		
38193	hielt		
38194	der		
38195	Baumhagensche		(mention_id=5463|references=(entity=(entity_id=entity_0238|fullname=Baumhagenscher Kutscher|gender=m)))
38196	Wagen		
38197	;		
38198	der		
38199	Kutscher	5472	(mention_id=5464|references=(entity=(entity_id=entity_0238|fullname=Baumhagenscher Kutscher|gender=m)))
38200	im		
38201	weißen		
38202	Gummirocke		
38203	und		
38204	ebensolchem		
38205	Hutüberzug		
38206	;		
38207	die		
38208	Eisenschimmel		
38209	anzuschauen		
38210	wie		
38211	ein		
38212	paar		
38213	Rappen		
38214	,		
38215	so		
38216	naßgeregnet		
38217	.		
38218	Sie	5473	(mention_id=5465|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38219	öffnete		
38220	das		
38221	Fenster		
38222	,		
38223	zu		
38224	sehen		
38225	,		
38226	ob		
38227	jemand		
38228	aussteige		
38229	,		
38230	es		
38231	rührte		
38232	sich		
38233	nichts		
38234	.		
38235	Dann		
38236	kam		
38237	Johanne	5474	(mention_id=5466|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
38238	,		
38239	der		
38240	Kutscher	5475	(mention_id=5467|references=(entity=(entity_id=entity_0238|fullname=Baumhagenscher Kutscher|gender=m)))
38241	reichte		
38242	ihr	5476	(mention_id=5468|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
38243	einen		
38244	Brief		
38245	und		
38246	sie	5477	(mention_id=5469|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
38247	lief		
38248	eilig		
38249	ins		
38250	Haus		
38251	zurück		
38252	.		
38253	Die		
38254	junge		
38255	Frau	5478	(mention_id=5470|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38256	durchzuckte		
38257	es		
38258	wie		
38259	ein		
38260	Schrecken		
38261	.		
38262	Ein		
38263	Unglück		
38264	zu		
38265	Hause		
38266	?		
38267	Sie	5479	(mention_id=5471|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38268	flog		
38269	zur		
38270	Tür		
38271	.		
38272	»		
38273	Ein		
38274	Brief		
38275	,		
38276	gnädige		
38277	Frau	5480	(mention_id=5472|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38278	!		
38279	«		
38280	Hastig		
38281	riß		
38282	sie	5481	(mention_id=5473|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38283	das		
38284	Kuvert		
38285	auf		
38286	:		
38287	Komme		
38288	sofort		
38289	;		
38290	muß		
38291	Dich	5482	(mention_id=5474|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38292	notwendig		
38293	sprechen		
38294	.		
38295	Deine	5483	(mention_id=5475|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
38296	Mutter	5484	(mention_id=5476|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
38297	.		
38298	Das		
38299	war		
38300	der		
38301	orakelhafte		
38302	kurze		
38303	Inhalt		
38304	des		
38305	Billetts		
38306	.		
38307	»		
38308	Bringen		
38309	Sie	5485	(mention_id=5477|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
38310	mir	5486	(mention_id=5478|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38311	die		
38312	Sachen		
38313	,		
38314	Johanne	5487	(mention_id=5479|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
38315	,		
38316	und		
38317	benachrichtigen		
38318	Sie	5488	(mention_id=5480|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
38319	meinen	5489	(mention_id=5481|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38320	Mann	5490	(mention_id=5482|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38321	.		
38322	«		
38323	»		
38324	Franz	5491	(mention_id=5483|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38325	«		
38326	,		
38327	rief		
38328	sie	5492	(mention_id=5484|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38329	ihm	5493	(mention_id=5485|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38330	entgegen		
38331	,		
38332	als		
38333	er	5494	(mention_id=5486|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38334	rasch		
38335	eintrat		
38336	,		
38337	»		
38338	irgend		
38339	etwas		
38340	ist		
38341	passiert		
38342	!		
38343	«		
38344	»		
38345	Ängstige		
38346	dich	5495	(mention_id=5487|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38347	doch		
38348	nicht		
38349	«		
38350	,		
38351	bat		
38352	er	5496	(mention_id=5488|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38353	,		
38354	ohne		
38355	seine	5497	(mention_id=5489|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38356	Unruhe		
38357	ganz		
38358	verbergen		
38359	zu		
38360	können		
38361	.		
38362	»		
38363	Ja		
38364	,		
38365	ja		
38366	!		
38367	Gott		(mention_id=5490|references=(entity=(entity_id=entity_0019|fullname=Gott|gender=u|specialcase_entity=nonfact)))
38368	,		
38369	wenn		
38370	ich	5498	(mention_id=5491|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38371	nur		
38372	erst		
38373	wüßte		
38374	,		
38375	was		
38376	?		
38377	Mir	5499	(mention_id=5492|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38378	ist		
38379	so		
38380	schwer		
38381	ums		
38382	Herz		
38383	.		
38384	«		
38385	Er	5500	(mention_id=5493|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38386	nahm		
38387	dem		
38388	Mädchen	5501	(mention_id=5494|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
38389	die		
38390	Sachen		
38391	ab		
38392	und		
38393	legte		
38394	den		
38395	Mantel		
38396	um		
38397	Trudchens	5502	(mention_id=5495|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38398	Schultern		
38399	.		
38400	»		
38401	Wenn		
38402	es		
38403	nur		
38404	kein		
38405	Krach		
38406	ist		
38407	mit		
38408	Artur	5503	(mention_id=5496|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
38409	und		
38410	Jenny	5504	(mention_id=5497|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
38411	!		
38412	Sie	5505	(mention_id=5498|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
38413	waren		
38414	wunderlich		
38415	miteinander		(mention_id=5499|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
38416	gestern		
38417	.		
38418	«		
38419	Trudchen	5506	(mention_id=5500|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38420	sah		
38421	ihn	5507	(mention_id=5501|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38422	kopfschüttelnd		
38423	an		
38424	.		
38425	»		
38426	Nein		
38427	,		
38428	nein		
38429	,		
38430	sie	5508	(mention_id=5502|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
38431	sind		
38432	nie		
38433	anders		
38434	zusammen		
38435	gewesen		
38436	.		
38437	«		
38438	»		
38439	Dann		
38440	wundert's		
38441	mich	5509	(mention_id=5503|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38442	,		
38443	daß		
38444	er	5510	(mention_id=5504|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
38445	nicht		
38446	schon		
38447	längst		
38448	davongelaufen		
38449	ist		
38450	«		
38451	,		
38452	sagte		
38453	er	5511	(mention_id=5505|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38454	trocken		
38455	.		
38456	»		
38457	Oder		
38458	sie	5512	(mention_id=5506|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
38459	–		
38460	«		
38461	gab		
38462	Trudchen	5513	(mention_id=5507|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38463	zurück		
38464	und		
38465	band		
38466	die		
38467	Hutschleife		
38468	.		
38469	»		
38470	Ich	5514	(mention_id=5508|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38471	ertrüge		
38472	solch		
38473	ewige		
38474	Katzbalgerei		
38475	nicht		
38476	,		
38477	Trudchen	5515	(mention_id=5509|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38478	«		
38479	,		
38480	er	5516	(mention_id=5510|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38481	knüpfte		
38482	ihr	5517	(mention_id=5511|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38483	dabei		
38484	den		
38485	linken		
38486	Handschuh		
38487	zu		
38488	.		
38489	»		
38490	Ich	5518	(mention_id=5512|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38491	auch		
38492	nicht		
38493	,		
38494	Franz.	5519	
38495	Leb		
38496	wohl		
38497	!		
38498	Ihr	5520	(mention_id=5513|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)),(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
38499	müßt		
38500	mich	5521	(mention_id=5514|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38501	beim		
38502	Essen		
38503	entschuldigen		
38504	.		
38505	–		
38506	Gott		(mention_id=5515|references=(entity=(entity_id=entity_0019|fullname=Gott|gender=u|specialcase_entity=nonfact)))
38507	gebe		
38508	,		
38509	daß		
38510	es		
38511	nichts		
38512	Schlimmes		
38513	ist		
38514	.		
38515	«		
38516	–		
38517	Sie	5522	(mention_id=5516|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38518	sah		
38519	sich	5523	(mention_id=5517|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38520	noch		
38521	einmal		
38522	im		
38523	Zimmer		
38524	um		
38525	,		
38526	ging		
38527	dann		
38528	rasch		
38529	an		
38530	den		
38531	Nähtisch		
38532	und		
38533	schob		
38534	das		
38535	Notizbuch		
38536	in		
38537	die		
38538	Tasche		
38539	.		
38540	Als		
38541	der		
38542	Landauer	5524	(mention_id=5518|references=(entity=(entity_id=entity_0255|fullname=Landauer|gender=m)))
38543	ein		
38544	paar		
38545	Momente		
38546	später		
38547	das		
38548	Gittertor		
38549	passierte		
38550	,		
38551	bog		
38552	sich		
38553	ihr	5525	(mention_id=5519|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38554	Köpfchen		
38555	noch		
38556	einmal		
38557	aus		
38558	dem		
38559	Wagenfenster		
38560	.		
38561	Er	5526	(mention_id=5520|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38562	stand		
38563	auf		
38564	der		
38565	Treppe		
38566	und		
38567	sah		
38568	ihr	5527	(mention_id=5521|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38569	nach		
38570	;		
38571	nun		
38572	nahm		
38573	er	5528	(mention_id=5522|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38574	den		
38575	Hut		
38576	ab		
38577	und		
38578	schwenkte		
38579	ihn		
38580	.		
38581	Wie		
38582	hübsch		
38583	er		
38584	war		
38585	,		
38586	wie		
38587	stattlich		
38588	und		
38589	wie		
38590	gut		
38591	!		
38592	–		
38593	Sie	5529	(mention_id=5523|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38594	lehnte		
38595	sich	5530	(mention_id=5524|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38596	in		
38597	die		
38598	Polster		
38599	zurück		
38600	.		
38601	Es		
38602	war		
38603	ihr	5531	(mention_id=5525|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38604	bange		
38605	–		
38606	das		
38607	erstemal		
38608	,		
38609	daß		
38610	sie	5532	(mention_id=5526|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38611	ohne		
38612	ihn	5533	(mention_id=5527|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38613	das		
38614	Haus		
38615	verließ		
38616	.		
38617	Es		
38618	kamen		
38619	ihr	5534	(mention_id=5528|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38620	so		
38621	wunderliche		
38622	Gedanken		
38623	,		
38624	wie		
38625	schrecklich		
38626	es		
38627	wäre		
38628	,		
38629	wenn		
38630	sie	5535	(mention_id=5529|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38631	ihn	5536	(mention_id=5530|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38632	nicht		
38633	gefunden		
38634	hätte		
38635	,		
38636	oder		
38637	gar		
38638	–		
38639	wenn		
38640	sie	5537	(mention_id=5531|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38641	ihn	5538	(mention_id=5532|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38642	verlieren		
38643	müßte		
38644	!		
38645	Ob		
38646	sie	5539	(mention_id=5533|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38647	wohl		
38648	noch		
38649	leben		
38650	könnte		
38651	dann		
38652	?		
38653	Leben		
38654	–		
38655	ja		
38656	;		
38657	aber		
38658	wie		
38659	!		
38660	Furchtbar		
38661	,		
38662	Witwe	5540	(mention_id=5534|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38663	zu		
38664	sein		
38665	!		
38666	Noch		
38667	furchtbarer		
38668	,		
38669	sich	5541	
38670	zu		
38671	trennen		
38672	,		
38673	der		
38674	eine	5542	(mention_id=5535|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38675	hier		
38676	–		
38677	der		
38678	andere	5543	(mention_id=5536|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38679	dort		
38680	,		
38681	grollend		
38682	–		
38683	oder		
38684	gleichgültig		
38685	–		
38686	!		
38687	Ob		
38688	Jenny	5544	(mention_id=5537|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
38689	und		
38690	Artur	5545	(mention_id=5538|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))
38691	wirklich		
38692	?		
38693	Herr		
38694	Gott		(mention_id=5539|references=(entity=(entity_id=entity_0019|fullname=Gott|gender=u|specialcase_entity=nonfact)))
38695	im		
38696	Himmel		
38697	,		
38698	bewahre		
38699	uns	5546	(mention_id=5540|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
38700	vor		
38701	solchem		
38702	Leid		
38703	!		
38704	Sie	5547	(mention_id=5541|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38705	sah		
38706	aus		
38707	dem		
38708	Fenster		
38709	.		
38710	Der		
38711	Kutscher		(mention_id=5542|references=(entity=(entity_id=entity_0256|fullname=Kutscher|gender=m)))
38712	fuhr		
38713	in		
38714	schwindelndem		
38715	Tempo		
38716	.		
38717	Dort		
38718	vor		
38719	ihr	5548	(mention_id=5543|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38720	im		
38721	Dunst		
38722	lag		
38723	die		
38724	Stadt		
38725	.		
38726	Wieder		
38727	wanderten		
38728	ihre	5549	(mention_id=5544|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38729	Gedanken		
38730	;		
38731	schneller		
38732	noch		
38733	wie		
38734	die		
38735	Fahrt		
38736	.		
38737	Sie	5550	(mention_id=5545|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38738	zog		
38739	das		
38740	Notizbuch		
38741	aus		
38742	der		
38743	Tasche		
38744	,		
38745	sie	5551	(mention_id=5546|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38746	wollte		
38747	lesen		
38748	,		
38749	aber		
38750	die		
38751	Buchstaben		
38752	verrannen		
38753	vor		
38754	ihren	5552	(mention_id=5547|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38755	Augen		
38756	.		
38757	Sie	5553	(mention_id=5548|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38758	schob		
38759	es		
38760	wieder		
38761	an		
38762	seinen		
38763	Platz		
38764	.		
38765	Auf		
38766	dem		
38767	Boden		
38768	zu		
38769	Hause		
38770	stand		
38771	noch		
38772	die		
38773	alte		
38774	Wiege		
38775	,		
38776	in		
38777	der		
38778	einst		
38779	Papa	5554	(mention_id=5549|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
38780	gelegen		
38781	hatte		
38782	und		
38783	Jenny	5555	(mention_id=5550|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
38784	und		
38785	sie	5556	(mention_id=5551|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
38786	.		
38787	Die		
38788	Großmutter	5557	(mention_id=5552|references=(entity=(entity_id=entity_0245|fullname=Großmutter|gender=f)))
38789	aus		
38790	der		
38791	engen		
38792	Gasse		
38793	hatte		
38794	sie	5558	(mention_id=5553|references=(entity=(entity_id=entity_0245|fullname=Großmutter|gender=f)))
38795	zur		
38796	Aussteuer		
38797	bekommen		
38798	.		
38799	Die	5559	
38800	wollte		
38801	sie	5560	(mention_id=5554|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
