i	token	mention	is_section_start	gold
1019	Mädchen	106	0	(mention_id=102|references=(entity=(entity_id=generic_0003|fullname=arme Zukünftige|gender=u|specialcase_entity=generic)))
1020	,		0	
1021	Franz	107	0	(mention_id=103|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1022	,		0	
1023	und		0	
1024	wäre		0	
1025	sie	108	0	(mention_id=104|references=(entity=(entity_id=generic_0004|fullname=arme Zukünftige|gender=u|specialcase_entity=generic)))
1026	die		0	
1027	Perle	109	0	(mention_id=105|references=(entity=(entity_id=generic_0005|fullname=arme Zukünftige|gender=u|specialcase_entity=generic)))
1028	aller		0	
1029	Weltteile		0	
1030	.		0	
1031	In		0	
1032	deiner	110	0	(mention_id=106|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1033	Lage		0	
1034	würde		0	
1035	es		0	
1036	einfach		0	
1037	Torheit		0	
1038	sein		0	
1039	,		0	
1040	eine		0	
1041	Sünde		0	
1042	an		0	
1043	dir	111	0	(mention_id=107|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1044	und		0	
1045	allen		0	
1046	deinen	112	0	(mention_id=108|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1047	Nachkommen	113	0	(mention_id=109|references=(entity=(entity_id=entity_0056|fullname=Nachkommen des Franz Linden|gender=u|specialcase_entity=group,nonfact)))
1048	.		0	
1049	–		0	
1050	Es		0	
1051	schadet		0	
1052	rein		0	
1053	gar		0	
1054	nichts		0	
1055	,		0	
1056	wenn		0	
1057	deine	114	0	(mention_id=110|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1058	hübschen		0	
1059	Reime		0	
1060	nicht		0	
1061	auf		0	
1062	sie	115	0	(mention_id=111|references=(entity=(entity_id=entity_0063|fullname=Zukünfige|gender=f|specialcase_entity=nonfact)))
1063	passen		0	
1064	–		0	
1065	du	116	0	(mention_id=112|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1066	wirst		0	
1067	auch		0	
1068	die		0	
1069	Schönste	117	0	(mention_id=113|references=(entity=(entity_id=generic_0006|fullname=die Schönste Zukünftige|gender=u|specialcase_entity=generic)))
1070	nicht		0	
1071	ewig		0	
1072	andichten		0	
1073	.		0	
1074	–		0	
1075	Jammervoll		0	
1076	!		0	
1077	«		0	
1078	Er	118	0	(mention_id=114|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1079	stiebte		0	
1080	die		0	
1081	Asche		0	
1082	seiner	119	0	(mention_id=115|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1083	Zigarre		0	
1084	ab		0	
1085	.		0	
1086	»		0	
1087	In		0	
1088	Frankfurt		0	
1089	–		0	
1090	hättest		0	
1091	du	120	0	(mention_id=116|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1092	ernstlich		0	
1093	gewollt		0	
1094	–		0	
1095	war		0	
1096	was		0	
1097	zu		0	
1098	machen		0	
1099	.		0	
1100	Aber		0	
1101	du	121	0	(mention_id=117|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1102	hast		0	
1103	dich	122	0	(mention_id=118|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1104	von		0	
1105	den		0	
1106	koketten		0	
1107	Augen		0	
1108	der		0	
1109	kleinen		0	
1110	Thea	123	0	(mention_id=119|references=(entity=(entity_id=entity_0026|fullname=Thea|gender=f)))
1111	völlig		0	
1112	blenden		0	
1113	lassen		0	
1114	.		0	
1115	Wie		0	
1116	oft		0	
1117	habe		0	
1118	ich	124	0	(mention_id=120|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1119	mich	125	0	(mention_id=121|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1120	damals		0	
1121	geärgert		0	
1122	!		0	
1123	–		0	
1124	Wenn		0	
1125	der		0	
1126	Mensch	126	0	(mention_id=122|references=(entity=(entity_id=generic_0007|fullname=Mensch über 25|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1127	über		0	
1128	die		0	
1129	Fünfundzwanzig		0	
1130	hinaus		0	
1131	ist		0	
1132	,		0	
1133	sollte		0	
1134	er	127	0	(mention_id=123|references=(entity=(entity_id=generic_0008|fullname=Mensch über 25|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1135	wahrhaftig		0	
1136	vernünftiger		0	
1137	werden		0	
1138	!		0	
1139	«		0	
1140	Franz	128	0	(mention_id=124|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1141	Linden	128	0	(mention_id=124|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1142	schwieg		0	
1143	beharrlich		0	
1144	,		0	
1145	und		0	
1146	der		0	
1147	Kleine	129	0	(mention_id=125|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1148	wußte		0	
1149	sofort		0	
1150	,		0	
1151	daß		0	
1152	er	130	0	(mention_id=126|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1153	,		0	
1154	wie		0	
1155	er	131	0	(mention_id=127|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1156	sich	132	0	(mention_id=128|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1157	auszudrücken		0	
1158	pflegte		0	
1159	,		0	
1160	in		0	
1161	den		0	
1162	Fettopf		0	
1163	getreten		0	
1164	hatte		0	
1165	.		0	
1166	»		0	
1167	Na		0	
1168	,		0	
1169	Franz	133	0	(mention_id=129|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1170	,		0	
1171	laß		0	
1172	gut		0	
1173	sein		0	
1174	«		0	
1175	,		0	
1176	scherzte		0	
1177	er	134	0	(mention_id=130|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1178	,		0	
1179	»		0	
1180	hier		0	
1181	gibt's		0	
1182	vielleicht		0	
1183	auch		0	
1184	reiche		0	
1185	Mädchen	135	0	(mention_id=131|references=(entity=(entity_id=generic_0009|fullname=reiche Mädchen|gender=u|specialcase_entity=generic)))
1186	.		0	
1187	«		0	
1188	»		0	
1189	Ei		0	
1190	gewiß		0	
1191	,		0	
1192	mein	136	0	(mention_id=132|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1193	Herr	137	0	(mention_id=133|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1194	,		0	
1195	ei		0	
1196	gewiß		0	
1197	«		0	
1198	,		0	
1199	klang		0	
1200	es		0	
1201	hinter		0	
1202	ihnen	138	0	(mention_id=134|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1203	,		0	
1204	»		0	
1205	reiche		0	
1206	Mädchen	139	0	(mention_id=135|references=(entity=(entity_id=generic_0010|fullname=reiche Mädchen|gender=u|specialcase_entity=generic)))
1207	und		0	
1208	hübsche		0	
1209	Mädchen	140	0	(mention_id=136|references=(entity=(entity_id=generic_0011|fullname=hübsche Mädchen|gender=u|specialcase_entity=generic)))
1210	.		0	
1211	Unsere	141	0	(mention_id=137|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1212	alte		0	
1213	Stadt		0	
1214	ist		0	
1215	von		0	
1216	jeher		0	
1217	dafür		0	
1218	berühmt		0	
1219	gewesen		0	
1220	.		0	
1221	«		0	
1222	Beide		0	
1223	Herren	142	0	(mention_id=138|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1224	wandten		0	
1225	sich	143	0	(mention_id=139|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1226	nach		0	
1227	dem		0	
1228	Sprecher	144	0	(mention_id=140|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1229	um		0	
1230	;		0	
1231	der		0	
1232	Amtsrichter	145	0	(mention_id=141|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1233	nur		0	
1234	,		0	
1235	um		0	
1236	mit		0	
1237	einem		0	
1238	ärgerlichen		0	
1239	Achselzucken		0	
1240	sofort		0	
1241	wieder		0	
1242	in		0	
1243	die		0	
1244	Gegend		0	
1245	hinauszuschauen		0	
1246	,		0	
1247	Franz	146	0	(mention_id=142|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1248	Linden	146	0	(mention_id=142|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1249	,		0	
1250	um		0	
1251	ihn	147	0	(mention_id=143|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1252	höflich		0	
1253	zu		0	
1254	begrüßen		0	
1255	.		0	
1256	»		0	
1257	Ich	148	0	(mention_id=144|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1258	bringe		0	
1259	die		0	
1260	gewünschten		0	
1261	Notizen		0	
1262	«		0	
1263	,		0	
1264	fuhr		0	
1265	der		0	
1266	Eingetretene	149	0	(mention_id=145|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1267	fort		0	
1268	,		0	
1269	ein		0	
1270	kleiner		0	
1271	Mann	150	0	(mention_id=146|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1272	in		0	
1273	den		0	
1274	fünfziger		0	
1275	Jahren		0	
1276	,		0	
1277	mit		0	
1278	einem		0	
1279	unglaublich		0	
1280	schmalen		0	
1281	spitzen		0	
1282	Gesicht		0	
1283	,		0	
1284	auf		0	
1285	dem		0	
1286	ein		0	
1287	süßes		0	
1288	Lächeln		0	
1289	spielte		0	
1290	,		0	
1291	devot		0	
1292	in		0	
1293	jeder		0	
1294	Miene		0	
1295	,		0	
1296	jeder		0	
1297	Bewegung		0	
1298	.		0	
1299	»		0	
1300	Ich	151	0	(mention_id=147|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1301	danke		0	
1302	sehr		0	
1303	,		0	
1304	Herr	152	0	(mention_id=148|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1305	Wolff	152	0	(mention_id=148|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1306	«		0	
1307	,		0	
1308	sagte		0	
1309	Franz	153	0	(mention_id=149|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1310	Linden	153	0	(mention_id=149|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1311	und		0	
1312	nahm		0	
1313	die		0	
1314	Papiere		0	
1315	.		0	
1316	»		0	
1317	Wenn		0	
1318	ich	154	0	(mention_id=150|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1319	sonst		0	
1320	noch		0	
1321	dienen		0	
1322	kann		0	
1323	–		0	
1324	–		0	
1325	Fräulein	155	0	(mention_id=151|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
1326	Rosalie	155	0	(mention_id=151|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
1327	wird		0	
1328	bezeugen		0	
1329	,		0	
1330	daß		0	
1331	ich	156	0	(mention_id=152|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1332	dem		0	
1333	verstorbenen		0	
1334	Herrn	157	0	(mention_id=153|references=(entity=(entity_id=entity_0024|fullname=Onkel des Franz Linden|gender=m)))
1335	Onkel	157	0	(mention_id=153|references=(entity=(entity_id=entity_0024|fullname=Onkel des Franz Linden|gender=m)))
1336	stets		0	
1337	ein		0	
1338	dienstwilliger		0	
1339	Freund	158	0	(mention_id=154|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1340	gewesen		0	
1341	–		0	
1342	«		0	
1343	»		0	
1344	Ich	159	0	(mention_id=155|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1345	bin		0	
1346	völlig		0	
1347	fremd		0	
1348	hier		0	
1349	«		0	
1350	,		0	
1351	erwiderte		0	
1352	der		0	
1353	junge		0	
1354	Hausherr	160	0	(mention_id=156|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1355	,		0	
1356	»		0	
1357	es		0	
1358	kann		0	
1359	wohl		0	
1360	sein		0	
1361	,		0	
1362	daß		0	
1363	ich	161	0	(mention_id=157|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1364	Ihrer	162	0	(mention_id=158|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1365	Hilfe		0	
1366	bedarf		0	
1367	.		0	
1368	«		0	
1369	»		0	
1370	Größte		0	
1371	Ehre		0	
1372	,		0	
1373	Herr	163	0	(mention_id=159|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1374	Linden	163	0	(mention_id=159|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1375	!		0	
1376	Ja		0	
1377	,		0	
1378	und		0	
1379	wie		0	
1380	gesagt		0	
1381	,		0	
1382	sollten		0	
1383	Sie	164	0	(mention_id=160|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1384	in		0	
1385	der		0	
1386	Stadt		0	
1387	Bekanntschaften		0	
1388	suchen		0	
1389	–		0	
1390	da		0	
1391	sind		0	
1392	die		0	
1393	Tubmanns	165	0	(mention_id=161|references=(entity=(entity_id=entity_0051|fullname=Familie Tubmann|gender=mf|specialcase_entity=group)))
1394	,		0	
1395	die		0	
1396	Schenks	166	0	(mention_id=162|references=(entity=(entity_id=entity_0049|fullname=Familie Schenk|gender=mf|specialcase_entity=group)))
1397	,		0	
1398	die		0	
1399	Meiers	167	0	(mention_id=163|references=(entity=(entity_id=entity_0050|fullname=Familie Meier|gender=mf|specialcase_entity=group)))
1400	und		0	
1401	Hellborns	168	0	(mention_id=164|references=(entity=(entity_id=entity_0048|fullname=Familie Hellborn|gender=mf|specialcase_entity=group)))
1402	,		0	
1403	und		0	
1404	vor		0	
1405	allem		0	
1406	die		0	
1407	Baumhagens	169	0	(mention_id=165|references=(entity=(entity_id=entity_0010|fullname=Familie Baumhagen|gender=mf|members=entity_0004,entity_0005,entity_0006,entity_0007,entity_0008,entity_0009,entity_0015|all_members_given=True|specialcase_entity=group)))
1408	.		0	
1409	Reiche		0	
1410	und		0	
1411	angenehme		0	
1412	Häuser		0	
1413	,		0	
1414	Herr	170	0	(mention_id=166|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1415	Linden	170	0	(mention_id=166|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1416	–		0	
1417	werden		0	
1418	mit		0	
1419	offenen		0	
1420	Armen		0	
1421	aufgenommen		0	
1422	,		0	
1423	ist		0	
1424	immer		0	
1425	Mangel		0	
1426	an		0	
1427	liebenswürdigen		0	
1428	Kavalieren	171	0	(mention_id=167|references=(entity=(entity_id=generic_0012|fullname=Kavaliere|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1429	in		0	
1430	der		0	
1431	kleinen		0	
1432	Stadt		0	
1433	.		0	
1434	Die		0	
1435	Herren	172	0	(mention_id=168|references=(entity=(entity_id=generic_0013|fullname=Kavaliere|gender=u|specialcase_entity=generic)))
1436	von		0	(mention_id=168|references=(entity=(entity_id=generic_0013|fullname=Kavaliere|gender=u|specialcase_entity=generic)))
1437	der		0	(mention_id=168|references=(entity=(entity_id=generic_0013|fullname=Kavaliere|gender=u|specialcase_entity=generic)))
1438	Kavallerie	173	0	(mention_id=168|references=(entity=(entity_id=generic_0013|fullname=Kavaliere|gender=u|specialcase_entity=generic)))
1439	–		0	
1440	Sie	174	0	(mention_id=169|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1441	wissen		0	
1442	schon		0	
1443	–		0	
1444	ein		0	
1445	wenig		0	
1446	oben		0	
1447	hinaus		0	
1448	,		0	
1449	wollen		0	
1450	sich	175	0	(mention_id=170|references=(entity=(entity_id=generic_0014|fullname=Kavaliere|gender=u|specialcase_entity=generic)))
1451	lediglich		0	
1452	amüsieren		0	
1453	;		0	
1454	–		0	
1455	–		0	
1456	ich	176	0	(mention_id=171|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1457	bin		0	
1458	gern		0	
1459	erbötig		0	
1460	,		0	
1461	falls		0	
1462	Sie	177	0	(mention_id=172|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1463	–		0	
1464	–		0	
1465	«		0	
1466	Der		0	
1467	Amtsrichter	178	0	(mention_id=173|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1468	unterbrach		0	
1469	ihn	179	0	(mention_id=174|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1470	mit		0	
1471	einem		0	
1472	gewaltigen		0	
1473	Räuspern		0	
1474	.		0	
1475	»		0	
1476	Franz	180	0	(mention_id=175|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1477	«		0	
1478	,		0	
1479	sagte		0	
1480	er	181	0	(mention_id=176|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1481	trocken		0	
1482	,		0	
1483	»		0	
1484	was		0	
1485	ist		0	
1486	das		0	
1487	für		0	
1488	ein		0	
1489	Turm		0	
1490	dort		0	
1491	drüben		0	
1492	auf		0	
1493	dem		0	
1494	Berge		0	
1495	?		0	
1496	Du	182	0	(mention_id=177|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1497	hast		0	
1498	ja		0	
1499	gestern		0	
1500	die		0	
1501	Generalstabskarte		0	
1502	studiert		0	
1503	.		0	
1504	«		0	
1505	»		0	
1506	Die		0	
1507	Hubertushöhe		0	
1508	«		0	
1509	,		0	
1510	erwiderte		0	
1511	der		0	
1512	junge		0	
1513	Mann	183	0	(mention_id=178|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1514	,		0	
1515	zu		0	
1516	ihm	184	0	(mention_id=179|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1517	tretend		0	
1518	.		0	
1519	»		0	
1520	Gehört		0	
1521	dem		0	
1522	Freiherrn	185	0	(mention_id=180|references=(entity=(entity_id=entity_0052|fullname=Freiherr von Lobersberg|gender=m)))
1523	von	185	0	(mention_id=180|references=(entity=(entity_id=entity_0052|fullname=Freiherr von Lobersberg|gender=m)))
1524	Lobersberg	185	0	(mention_id=180|references=(entity=(entity_id=entity_0052|fullname=Freiherr von Lobersberg|gender=m)))
1525	«		0	
1526	,		0	
1527	mischte		0	
1528	sich	186	0	(mention_id=181|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1529	Herr	187	0	(mention_id=182|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1530	Wolff	187	0	(mention_id=182|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1531	ein		0	
1532	.		0	
1533	»		0	
1534	Interessiert		0	
1535	mich	188	0	(mention_id=183|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1536	gar		0	
1537	nicht		0	
1538	«		0	
1539	,		0	
1540	murmelte		0	
1541	der		0	
1542	Amtsrichter	189	0	(mention_id=184|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1543	und		0	
1544	fixierte		0	
1545	,		0	
1546	in		0	
1547	Ermangelung		0	
1548	eines		0	
1549	Fernrohres		0	
1550	,		0	
1551	den		0	
1552	Turm		0	
1553	durch		0	
1554	die		0	
1555	hohle		0	
1556	Hand		0	
1557	.		0	
1558	»		0	
1559	Ich	190	0	(mention_id=185|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1560	habe		0	
1561	die		0	
1562	Ehre		0	
1563	,		0	
1564	mich	191	0	(mention_id=186|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1565	zu		0	
1566	empfehlen		0	
1567	«		0	
1568	,		0	
1569	schnarrte		0	
1570	Wolff	192	0	(mention_id=187|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1571	,		0	
1572	»		0	
1573	muß		0	
1574	noch		0	
1575	hinüber		0	
1576	nach		0	
1577	Lobersberg		0	
1578	.		0	
1579	«		0	
1580	Der		0	
1581	Amtsrichter	193	0	(mention_id=188|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1582	nickte		0	
1583	kurz		0	
1584	;		0	
1585	Linden	194	0	(mention_id=189|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1586	begleitete		0	
1587	den		0	
1588	Agenten	195	0	(mention_id=190|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1589	bis		0	
1590	zur		0	
1591	Tür		0	
1592	und		0	
1593	kam		0	
1594	dann		0	
1595	langsam		0	
1596	zurück		0	
1597	.		0	
1598	»		0	
1599	Nun		0	
1600	erkläre		0	
1601	mir	196	0	(mention_id=191|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1602	,		0	
1603	bitte		0	
1604	«		0	
1605	,		0	
1606	fuhr		0	
1607	der		0	
1608	Freund	197	0	(mention_id=192|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1609	auf		0	
1610	ihn	198	0	(mention_id=193|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1611	los		0	
1612	,		0	
1613	»		0	
1614	wie		0	
1615	kommst		0	
1616	du	199	0	(mention_id=194|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1617	zu		0	
1618	diesem		0	
1619	Menschen	200	0	(mention_id=195|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1620	–		0	
1621	was		0	
1622	sage		0	
1623	ich	201	0	(mention_id=196|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1624	–		0	
1625	zu		0	
1626	dieser		0	
1627	Ratte	202	0	(mention_id=197|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)),(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)|specialcase_reference=figurative))
1628	,		0	
1629	die	203	0	(mention_id=198|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1630	sich	204	0	(mention_id=199|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1631	so		0	
1632	unaufgefordert		0	
1633	in		0	
1634	deine	205	0	(mention_id=200|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1635	Angelegenheiten		0	
1636	drängt		0	
1637	?		0	
1638	«		0	
1639	Die		0	
1640	dunklen		0	
1641	Augen		0	
1642	Franz	206	0	(mention_id=201|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1643	Lindens	206	0	(mention_id=201|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1644	sahen		0	
1645	wie		0	
1646	erstaunt		0	
1647	in		0	
1648	das		0	
1649	ärgerliche		0	
1650	Antlitz		0	
1651	des		0	
1652	Amtsrichters	207	0	(mention_id=202|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1653	.		0	
1654	»		0	
1655	Je		0	
1656	nun		0	
1657	,		0	
1658	Richard	208	0	(mention_id=203|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1659	,		0	
1660	er	209	0	(mention_id=204|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1661	ist		0	
1662	des		0	
1663	verstorbenen		0	
1664	Onkels	210	0	(mention_id=205|references=(entity=(entity_id=entity_0024|fullname=Onkel des Franz Linden|gender=m)))
1665	rechte		0	
1666	Hand		0	
1667	gewesen		0	
1668	,		0	
1669	sozusagen		0	
1670	sein	211	0	(mention_id=206|references=(entity=(entity_id=entity_0024|fullname=Onkel des Franz Linden|gender=m)))
1671	Faktotum	212	0	
1672	,		0	
1673	und		0	
1674	schließlich		0	
1675	–		0	
1676	er	213	0	(mention_id=207|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1677	darf		0	
1678	wohl		0	
1679	ein		0	
1680	Wörtchen		0	
1681	mitreden		0	
1682	,		0	
1683	da		0	
1684	er	214	0	(mention_id=208|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1685	leider		0	
1686	Gottes		0	(mention_id=209|references=(entity=(entity_id=entity_0019|fullname=Gott|gender=u|specialcase_entity=nonfact)))
1687	eine		0	
1688	große		0	
1689	Hypothek		0	
1690	auf		0	
1691	Niendorf		0	
1692	stehen		0	
1693	hat		0	
1694	.		0	
1695	«		0	
1696	»		0	
1697	Das		0	
1698	berechtigt		0	
1699	ihn	215	0	(mention_id=210|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1700	noch		0	
1701	nicht		0	
1702	zu		0	
1703	dem		0	
1704	aufdringlichen		0	
1705	Gebaren		0	
1706	,		0	
1707	das		0	
1708	der		0	
1709	Mann	216	0	(mention_id=211|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1710	dir	217	0	(mention_id=212|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1711	gegenüber		0	
1712	entfaltet		0	
1713	«		0	
1714	,		0	
1715	sagte		0	
1716	der		0	
1717	Kleine	218	0	(mention_id=213|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1718	.		0	
1719	»		0	
1720	I		0	
1721	,		0	
1722	Kreisrichterchen	219	0	(mention_id=214|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1723	«		0	
1724	,		0	
1725	entschuldigte		0	
1726	der		0	
1727	junge		0	
1728	Mann	220	0	(mention_id=215|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1729	,		0	
1730	»		0	
1731	er	221	0	(mention_id=216|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1732	hält		0	
1733	mich	222	0	(mention_id=217|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1734	für		0	
1735	einen		0	
1736	Neuling	223	0	(mention_id=218|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1737	,		0	
1738	für		0	
1739	einen		0	
1740	Ignoranten	224	0	(mention_id=219|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
1741	in		0	
1742	dem		0	
1743	heiligen		0	
1744	Getriebe		0	
1745	einer		0	
1746	Landwirtschaft		0	
1747	.		0	
1748	Du	225	0	(mention_id=220|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1749	–		0	
1750	–		0	
1751	«		0	
1752	»		0	
1753	Und		0	
1754	ich	226	0	(mention_id=221|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
1755	halte		0	
1756	ihn	227	0	(mention_id=222|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1757	für		0	
1758	einen		0	
1759	dunklen		0	
1760	Ehrenmann	228	0	(mention_id=223|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
1761	!		0	
1762	Und		0	
1763	wenn		0	
