i	token	mention	gold
1122	ich	156	(mention_id=162|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1123	weiß		
1124	es		
1125	nicht		
1126	mehr		
1127	.		
1128	Ich	157	(mention_id=163|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1129	fand		
1130	mich	158	(mention_id=164|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1131	mit		
1132	einem		
1133	Mahle		
1134	unter		
1135	der		
1136	Linde		
1137	,		
1138	Marien	159	(mention_id=165|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1139	gegenüber		
1140	.		
1141	Freilich		
1142	ward		
1143	mein	160	(mention_id=166|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1144	Antrag		
1145	verworfen		
1146	,		
1147	freilich		
1148	ahnete		
1149	ich	161	(mention_id=167|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1150	den		
1151	Schmerz		
1152	,		
1153	der		
1154	meiner	162	(mention_id=168|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1155	wartete		
1156	:		
1157	aber		
1158	voll		
1159	seeliger		
1160	Trunkenheit		
1161	in		
1162	Mariens	163	(mention_id=169|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1163	Nähe		
1164	,		
1165	wie		
1166	hätte		
1167	eine		
1168	unangenehme		
1169	Empfindung		
1170	die		
1171	herrschende		
1172	bey		
1173	mir	164	(mention_id=170|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1174	werden		
1175	können		
1176	!		
1177	–		
1178	Aber		
1179	jetzt		
1180	stand		
1181	Marie	165	(mention_id=171|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1182	auf		
1183	.		
1184	»		
1185	Du	166	(mention_id=172|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1186	siehst		
1187	sie	167	(mention_id=173|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1188	nicht		
1189	wieder		
1190	«		
1191	–		
1192	dachte		
1193	ich	168	
1194	,		
1195	und		
1196	mein	169	(mention_id=174|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1197	Rausch		
1198	war		
1199	verschwunden		
1200	.		
1201	–		
1202	Mit		
1203	dem		
1204	äußersten		
1205	Ungestüm		
1206	,		
1207	die		
1208	Augen		
1209	unverwandt		
1210	auf		
1211	Marien	170	(mention_id=175|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1212	–		
1213	als		
1214	wollte		
1215	ich	171	(mention_id=176|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1216	sie	172	(mention_id=177|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1217	damit		
1218	festhalten		
1219	–		
1220	gerichtet		
1221	,		
1222	ergriff		
1223	ich	173	(mention_id=178|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1224	die		
1225	Hand		
1226	ihrer	174	(mention_id=179|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1227	Begleiterinn	175	(mention_id=180|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1228	.		
1229	»		
1230	Wäre		
1231	es		
1232	möglich		
1233	Madam	176	(mention_id=181|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1234	«		
1235	–		
1236	sagte		
1237	ich	177	(mention_id=182|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1238	mit		
1239	einem		
1240	Tone		
1241	der		
1242	das		
1243	Mittel		
1244	zwischen		
1245	Befehl		
1246	und		
1247	Bitte		
1248	war		
1249	–		
1250	»		
1251	wäre		
1252	es		
1253	möglich		
1254	daß		
1255	Sie	178	(mention_id=183|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1256	mir	179	(mention_id=184|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1257	Ihren	180	(mention_id=185|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1258	künftigen		
1259	Aufenthalt		
1260	verbergen		
1261	,		
1262	daß		
1263	sie	181	(mention_id=186|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1264	mir	182	(mention_id=187|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1265	die		
1266	Erlaubniß		
1267	,		
1268	Sie	183	(mention_id=188|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1269	wieder		
1270	zu		
1271	sehen		
1272	,		
1273	versagen		
1274	könnten		
1275	?		
1276	«		
1277	»		
1278	Sie	184	(mention_id=189|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1279	vergessen		
1280	mein	185	(mention_id=190|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1281	Herr	186	(mention_id=191|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1282	«		
1283	–		
1284	erwiederte		
1285	sie	187	(mention_id=192|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1286	mit		
1287	Kälte		
1288	,		
1289	–		
1290	»		
1291	daß		
1292	man		(mention_id=193|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=generic_0134|fullname=generic_0013|gender=u|specialcase_entity=generic)))
1293	Gründe		
1294	haben		
1295	kann		
1296	,		
1297	gewisse		
1298	Dinge		
1299	zu		
1300	verschweigen		
1301	.		
1302	«		
1303	–		
1304	Jetzt		
1305	hatte		
1306	ich	188	(mention_id=194|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1307	alle		
1308	Fassung		
1309	verloren		
1310	.		
1311	»		
1312	Madam	189	(mention_id=195|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1313	«		
1314	–		
1315	sagte		
1316	ich	190	(mention_id=196|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1317	;		
1318	und		
1319	trat		
1320	ihr	191	(mention_id=197|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1321	gerade		
1322	in		
1323	den		
1324	Weg		
1325	–		
1326	»		
1327	wenn		
1328	sie	192	(mention_id=198|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1329	einen		
1330	Augenblick		
1331	bedenken		
1332	wollten		
1333	.		
1334	«		
1335	–		
1336	»		
1337	Was		
1338	wäre		
1339	hierbey		
1340	weiter		
1341	zu		
1342	bedenken		
1343	?		
1344	«		
1345	–		
1346	antwortete		
1347	sie	193	(mention_id=199|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1348	empfindlich		
1349	.		
1350	»		
1351	Ach		
1352	Madam	194	(mention_id=200|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1353	!		
1354	«		
1355	–		
1356	fuhr		
1357	ich	195	(mention_id=201|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1358	fort		
1359	–		
1360	»		
1361	wenn		
1362	Sie	196	(mention_id=202|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1363	wüßten		
1364	wie		
1365	sehr		
1366	.		
1367	«		
1368	–		
1369	»		
1370	Ich	197	(mention_id=203|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1371	weiß		
1372	!		
1373	ich	198	(mention_id=204|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1374	weiß		
1375	mein	199	(mention_id=205|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1376	Herr	200	
1377	!		
1378	«		
1379	–		
1380	unterbrach		
1381	sie	201	(mention_id=206|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1382	mich	202	(mention_id=207|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1383	mit		
1384	einem		
1385	Lächeln		
1386	,		
1387	das		
1388	mir	203	(mention_id=208|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1389	durch		
1390	die		
1391	Seele		
1392	ging		
1393	.		
1394	»		
1395	Mein	204	(mention_id=209|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1396	ganzes		
1397	Schicksal		
1398	!		
1399	«		
1400	–		
1401	rief		
1402	ich	205	(mention_id=210|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1403	aus		
1404	.		
1405	»		
1406	Es		
1407	wird		
1408	spät		
1409	mein	206	(mention_id=211|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1410	Herr	207	(mention_id=212|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1411	.		
1412	«		
1413	–		
1414	sagte		
1415	sie	208	(mention_id=213|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1416	mit		
1417	einer		
1418	Verbeugung		
1419	,		
1420	nahm		
1421	Marien	209	(mention_id=214|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1422	bey		
1423	der		
1424	Hand		
1425	,		
1426	und		
1427	da		
1428	stand		
1429	ich	210	(mention_id=215|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1430	.		
1431	–		
1432	–		
1433	Fünftes		
1434	Kapitel		
1435	»		
1436	Mein	211	(mention_id=216|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1437	Pferd		
1438	!		
1439	«		
1440	–		
1441	rief		
1442	ich	212	
1443	,		
1444	aus		
1445	meiner	213	(mention_id=217|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1446	Betäubung		
1447	erwachend		
1448	der		
1449	Wirthinn	214	(mention_id=218|references=(entity=(entity_id=entity_0007|fullname=Wirtin|gender=f)))
1450	entgegen		
1451	–		
1452	und		
1453	stürmte		
1454	–		
1455	ohne		
1456	mich	215	(mention_id=219|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1457	weiter		
1458	durch		
1459	ihre	216	(mention_id=220|references=(entity=(entity_id=entity_0007|fullname=Wirtin|gender=f)))
1460	Fragen		
1461	aufhalten		
1462	zu		
1463	lassen		
1464	–		
1465	aus		
1466	dem		
1467	Städtchen		
1468	hinaus		
1469	.		
1470	Wie		
1471	heftig		
1472	erschrack		
1473	meine	217	(mention_id=221|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1474	gute		
1475	,		
1476	schwache		
1477	Tante	218	(mention_id=222|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1478	,		
1479	als		
1480	sie	219	(mention_id=223|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1481	mich	220	(mention_id=224|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1482	blas		
1483	und		
1484	entstellt		
1485	in		
1486	ihr	221	(mention_id=225|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1487	Zimmer		
1488	treten		
1489	sah		
1490	.		
1491	Das		
1492	ganze		
1493	Haus		
1494	gerieth		
1495	in		
1496	Bewegung		
1497	.		
1498	Es		
1499	wurden		
1500	Expresse		
1501	zu		
1502	dem		
1503	Arzte	222	(mention_id=226|references=(entity=(entity_id=entity_0012|fullname=Arzt|gender=m)))
1504	und		
1505	zu		
1506	dem		
1507	Chirurgus	223	(mention_id=227|references=(entity=(entity_id=entity_0013|fullname=Chirurg|gender=m)))
1508	gesandt		
1509	,		
1510	und		
1511	mir	224	(mention_id=228|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1512	selbst		
1513	schien		
1514	es		
1515	von		
1516	Augenblicke		
1517	zu		
1518	Augenblicke		
1519	gewisser		
1520	:		
1521	daß		
1522	meine	225	(mention_id=229|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1523	Gesundheit		
1524	dieser		
1525	heftigen		
1526	Erschütterung		
1527	nicht		
1528	widerstehen		
1529	würde		
1530	.		
1531	Welch		
1532	ein		
1533	unerhörter		
1534	Zufall		
1535	–		
1536	es		
1537	war		
1538	der		
1539	erste		
1540	Wunsch		
1541	in		
1542	meinem	226	(mention_id=230|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1543	Leben		
1544	,		
1545	der		
1546	nicht		
1547	augenblicklich		
1548	erfüllt		
1549	wurde		
1550	.		
1551	–		
1552	»		
1553	Nein		
1554	ich	227	(mention_id=231|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1555	dulde		
1556	es		
1557	nicht		
1558	«		
1559	–		
1560	rief		
1561	ich	228	(mention_id=232|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1562	aus		
1563	–		
1564	ich	229	(mention_id=233|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1565	lasse		
1566	sie	230	(mention_id=234|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1567	mir	231	(mention_id=235|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1568	nicht		
1569	entreißen		
1570	!		
1571	ich	232	(mention_id=236|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1572	will		
1573	wissen		
1574	,		
1575	wer		
1576	sie	233	(mention_id=237|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1577	ist		
1578	,		
1579	wo		
1580	sie	234	(mention_id=238|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1581	bleibt		
1582	,		
1583	und		
1584	wenn		
1585	die		
1586	ganze		
1587	Welt		
1588	sich		
1589	dawider		
1590	setzte		
1591	!		
1592	«		
1593	»		
1594	Wer		
1595	denn		
1596	?		
1597	–		
1598	sagte		
1599	meine	235	(mention_id=239|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1600	Tante	236	(mention_id=240|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1601	–		
1602	zitternd		
1603	vor		
1604	Angst		
1605	.		
1606	»		
1607	Wer		
1608	denn		
1609	?		
1610	«		
1611	–		
1612	liebstes		
1613	Kind	237	(mention_id=241|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1614	!		
1615	–		
1616	ich	238	(mention_id=242|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1617	will		
1618	ja		
1619	den		
1620	Augenblick		
1621	Anstalt		
1622	machen		
1623	.		
1624	Ach		
1625	hätte		
1626	ich	239	(mention_id=243|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1627	doch		
1628	nur		
1629	Ludwig	240	(mention_id=244|references=(entity=(entity_id=entity_0011|fullname=Ludwig|gender=m)))
1630	nicht		
1631	weggeschickt		
1632	!		
1633	«		
1634	»		
1635	Nicht		
1636	Ludwig	241	(mention_id=245|references=(entity=(entity_id=entity_0011|fullname=Ludwig|gender=m)))
1637	,		
1638	nicht		
1639	Sie	242	(mention_id=246|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1640	,		
1641	kein		
1642	Mensch		(mention_id=247|references=(entity=(entity_id=generic_0135|fullname=generic_0014|gender=u|specialcase_entity=generic)))
1643	kann		
1644	mir	243	(mention_id=248|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1645	helfen		
1646	!		
1647	«		
1648	–		
1649	rief		
1650	ich	244	(mention_id=249|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1651	,		
1652	indem		
1653	ich	245	(mention_id=250|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1654	mich	246	(mention_id=251|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1655	verzweiflungsvoll		
1656	auf		
1657	das		
1658	Sopha		
1659	warf		
1660	und		
1661	,		
1662	taub		
1663	gegen		
1664	ihre	247	(mention_id=252|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1665	Bitten		
1666	,		
1667	in		
1668	ein		
1669	langes		
1670	,		
1671	mürrisches		
1672	Stillschweigen		
1673	mich	248	(mention_id=253|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1674	vertiefte		
1675	.		
1676	Endlich		
1677	sprang		
1678	ich	249	(mention_id=254|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1679	auf		
1680	,		
1681	lief		
1682	zur		
1683	Klingel		
1684	,		
1685	und		
1686	schellte		
1687	so		
1688	heftig		
1689	,		
1690	daß		
1691	die		
1692	Fenster		
1693	klirrten		
1694	.		
1695	»		
1696	Was		
1697	befehlen		
1698	Ihro	250	(mention_id=255|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1699	Gnaden	250	(mention_id=255|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1700	?		
1701	–		
1702	rief		
1703	ein		
1704	allerliebstes		
1705	kleines		
1706	Figürchen		(mention_id=256|references=(entity=(entity_id=entity_0008|fullname=Kammerjungfer|gender=f)|specialcase_reference=part))
1707	in		
1708	einem		
1709	grünen		
1710	Corsette		
1711	zur		
1712	Thüre		
1713	hinein		
1714	.		
1715	–		
1716	»		
1717	Ist		
1718	mein	251	(mention_id=257|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1719	Pferd		
1720	«		
1721	–		
1722	hub		
1723	ich	252	(mention_id=258|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1724	an		
1725	–		
1726	und		
1727	mein	253	(mention_id=259|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1728	Ton		
1729	wurde		
1730	plötzlich		
1731	sanfter		
1732	.		
1733	–		
1734	»		
1735	O		
1736	ja		
1737	!		
1738	–		
1739	unterbrach		
1740	sie	254	(mention_id=260|references=(entity=(entity_id=entity_0008|fullname=Kammerjungfer|gender=f)))
1741	mich	255	(mention_id=261|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1742	–		
1743	indem		
1744	sie	256	(mention_id=262|references=(entity=(entity_id=entity_0008|fullname=Kammerjungfer|gender=f)))
1745	herzhaft		
1746	vortrat		
1747	und		
1748	mir	257	(mention_id=263|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1749	ein		
1750	paar		
1751	große		
1752	schwarze		
1753	Augen		
1754	entgegenleuchten		
1755	ließ		
1756	;		
1757	die		
1758	keinen		
1759	Augenblick		
1760	an		
1761	ihrer	258	(mention_id=264|references=(entity=(entity_id=entity_0008|fullname=Kammerjungfer|gender=f)))
1762	Allmacht		
1763	zu		
1764	zweifeln		
1765	scheinen		
1766	–		
1767	»		
1768	Das		
1769	Pferd		
1770	ist		
1771	so		
1772	eben		
1773	in		
1774	den		
1775	Stall		
1776	gebracht		
1777	.		
1778	«		
1779	»		
1780	Der		
1781	gnädige		
1782	Herr	259	(mention_id=265|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1783	werden		
1784	doch		
1785	wohl		
1786	nicht		
1787	wieder		
1788	ausreiten		
1789	wollen		
1790	?		
1791	–		
1792	das		
1793	arme		
1794	Thier	260	
1795	schien		
1796	äußerst		
1797	ermüdet		
1798	.		
1799	«		
1800	Die		
1801	Figur		(mention_id=266|references=(entity=(entity_id=entity_0008|fullname=Kammerjungfer|gender=f)))
1802	war		
1803	mir	261	(mention_id=267|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1804	fremd		
1805	,		
1806	dieser		
1807	zurechtweisende		
1808	Ton		
1809	war		
1810	es		
1811	noch		
1812	mehr		
1813	.		
1814	Mit		
1815	einem		
1816	fragenden		
1817	Blick		
1818	wandte		
1819	ich	262	(mention_id=268|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1820	mich	263	(mention_id=269|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1821	an		
1822	meine	264	(mention_id=270|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1823	Tante	265	(mention_id=271|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1824	.		
1825	»		
1826	Die		
1827	neue		
1828	Kammerjungfer	266	(mention_id=272|references=(entity=(entity_id=entity_0008|fullname=Kammerjungfer|gender=f)))
1829	«		
1830	–		
1831	sagte		
1832	sie	267	(mention_id=273|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1833	entschuldigend		
1834	.		
1835	–		
1836	»		
1837	Aber		
1838	«		
1839	–		
1840	fuhr		
1841	sie	268	(mention_id=274|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1842	mit		
1843	einer		
1844	bittenden		
1845	Miene		
1846	fort		
1847	–		
1848	»		
1849	liebster		
1850	Gustav	269	(mention_id=275|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1851	!		
1852	wäre		
1853	es		
1854	denn		
1855	nicht		
1856	möglich		
1857	?		
1858	daß		
1859	Du	270	(mention_id=276|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1860	vorher		
1861	etwas		
1862	ausruhen		
1863	könntest		
1864	?		
1865	«		
1866	–		
1867	»		
1868	Das		
1869	dächte		
1870	ich	271	(mention_id=277|references=(entity=(entity_id=entity_0008|fullname=Kammerjungfer|gender=f)))
1871	auch		
1872	«		
1873	–		
1874	fiel		
1875	das		
1876	grüne		
1877	Corsettchen		(mention_id=278|references=(entity=(entity_id=entity_0008|fullname=Kammerjungfer|gender=f)|specialcase_reference=figurative))
1878	ein		
1879	,		
1880	und		
1881	würde		
1882	seine		
1883	Beredtsamkeit		
1884	aufs		
1885	neue		
1886	geübt		
1887	haben		
1888	;		
1889	wenn		
1890	nicht		
1891	meine	272	(mention_id=279|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1892	Tante	273	(mention_id=280|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1893	mit		
1894	der		
1895	Hand		
1896	auf		
1897	die		
1898	Thüre		
1899	gedeutet		
1900	hätte		
1901	.		
1902	Jetzt		
1903	da		
1904	wir	274	(mention_id=281|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)),(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1905	allein		
1906	waren		
1907	,		
1908	und		
1909	da		
1910	sie	275	(mention_id=282|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1911	mich	276	(mention_id=283|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1912	in		
1913	einer		
1914	mildern		
1915	Stimmung		
1916	fand		
1917	;		
1918	gelang		
1919	es		
1920	ihr	277	(mention_id=284|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1921	,		
1922	mich	278	(mention_id=285|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1923	zu		
1924	einer		
1925	ordentlichen		
1926	Erzählung		
1927	zu		
1928	bewegen		
1929	.		
1930	Wir	279	(mention_id=286|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)),(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1931	berathschlagten		
1932	bis		
1933	tief		
1934	in		
1935	die		
1936	Nacht		
1937	und		
1938	meine	280	(mention_id=287|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1939	Tante	281	(mention_id=288|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1940	entschloß		
1941	sich	282	
1942	,		
1943	an		
1944	Mariens	283	(mention_id=289|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1945	Begleiterinn	284	(mention_id=290|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1946	zu		
1947	schreiben		
1948	.		
1949	Sie	285	(mention_id=291|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1950	trug		
1951	ihr	286	(mention_id=292|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1952	in		
1953	den		
1954	schmeichelhaftesten		
1955	Ausdrücken		
1956	unser	287	(mention_id=293|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)),(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1957	Landguth		
1958	,		
1959	und		
1960	wenn		
1961	sie	288	(mention_id=294|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1962	dies		
1963	nicht		
1964	annehmen		
1965	wollte		
1966	,		
1967	einen		
1968	sehr		
1969	angenehmen		
1970	Meyerhof		
1971	an		
1972	,		
1973	der		
1974	eine		
1975	Viertelstunde		
1976	davon		
1977	entfernt		
1978	lag		
1979	.		
1980	Noch		
1981	vor		
1982	Tagesanbruch		
1983	ward		
1984	ein		
1985	Bothe		(mention_id=295|references=(entity=(entity_id=entity_0009|fullname=Bote|gender=m)))
1986	mit		
1987	diesem		
1988	Schreiben		
1989	abgeschickt		
1990	,		
1991	und		
1992	mit		
1993	einem		
1994	Herzklopfen		
1995	,		
1996	das		
1997	mir	289	(mention_id=296|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1998	fast		
1999	den		
2000	Athem		
2001	benahm		
2002	,		
2003	hörte		
2004	ich	290	(mention_id=297|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2005	ihn		(mention_id=298|references=(entity=(entity_id=entity_0009|fullname=Bote|gender=m)))
2006	vom		
2007	Hofe		
2008	reiten		
2009	.		
2010	»		
2011	Ach		
2012	!		
2013	«		
2014	–		
2015	dachte		
2016	ich	291	(mention_id=299|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2017	–		
2018	»		
2019	welch		
2020	eine		
2021	Antwort		
2022	wird		
2023	er		(mention_id=300|references=(entity=(entity_id=entity_0009|fullname=Bote|gender=m)))
2024	dir	292	(mention_id=301|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2025	bringen		
2026	?		
2027	«		
2028	Sechstes		
2029	Kapitel		
2030	»		
2031	Wird		
2032	es		
2033	denn		
2034	nimmermehr		
2035	Tag		
2036	werden		
2037	!		
2038	«		
2039	–		
2040	rief		
2041	ich	293	(mention_id=302|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2042	aus		
2043	–		
2044	indem		
2045	ich	294	(mention_id=303|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2046	die		
2047	Thüre		
2048	des		
2049	Balkons		
2050	auseinander		
2051	schlug		
2052	und		
2053	mich	295	(mention_id=304|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2054	trotzig		
2055	–		
2056	als		
2057	müsse		
2058	die		
2059	Sonne		
2060	meinen	296	(mention_id=305|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2061	Befehlen		
2062	gehorchen		
2063	–		
2064	auf		
2065	das		
2066	eiserne		
2067	Gitter		
2068	lehnte		
2069	.		
2070	Aber		
2071	ach		
2072	!		
2073	noch		
2074	verweilte		
2075	die		
2076	Sonne		
2077	!		
2078	–		
2079	noch		
2080	war		
2081	kein		
