i	text	is_section_start
5316	rief	0
5317	ich	0
5318	.	0
5319	–	0
5320	»	0
5321	Auf	0
5322	morgen	0
5323	–	0
5324	sagte	0
5325	er	0
5326	–	0
5327	habe	0
5328	man	0
5329	weder	0
5330	ab	0
5331	noch	0
5332	zusagen	0
5333	wollen	0
5334	.	0
5335	«	0
5336	Ich	0
5337	.	0
5338	Und	0
5339	Marie	0
5340	?	0
5341	Er	0
5342	.	0
5343	Hat	0
5344	sich	0
5345	den	0
5346	ganzen	0
5347	Tag	0
5348	nicht	0
5349	sehen	0
5350	lassen	0
5351	.	0
5352	»	0
5353	Meine	0
5354	Flöte	0
5355	«	0
5356	!	0
5357	–	0
5358	rief	0
5359	ich	0
5360	–	0
5361	meine	0
5362	verdammte	0
5363	Flöte	0
5364	ist	0
5365	an	0
5366	Allem	0
5367	Schuld	0
5368	!	0
5369	und	0
5370	jetzt	0
5371	würde	0
5372	ich	0
5373	sie	0
5374	an	0
5375	einem	0
5376	Baume	0
5377	zerschmettert	0
5378	haben	0
5379	,	0
5380	wenn	0
5381	sie	0
5382	mir	0
5383	Heinrich	0
5384	nicht	0
5385	entrissen	0
5386	hätte	0
5387	.	0
5388	Gieb	0
5389	mir	0
5390	sie	0
5391	wieder	0
5392	–	0
5393	sagte	0
5394	ich	0
5395	wehmüthig	0
5396	;	0
5397	indem	0
5398	ich	0
5399	mich	0
5400	unter	0
5401	meine	0
5402	Eiche	0
5403	warf	0
5404	–	0
5405	gieb	0
5406	mir	0
5407	sie	0
5408	wieder	0
5409	!	0
5410	ich	0
5411	liebe	0
5412	sie	0
5413	doch	0
5414	noch	0
5415	:	0
5416	denn	0
5417	nur	0
5418	sie	0
5419	kann	0
5420	sagen	0
5421	was	0
5422	ich	0
5423	leide	0
5424	.	0
5425	Er	0
5426	gab	0
5427	sie	0
5428	mir	0
5429	;	0
5430	aber	0
5431	ich	0
5432	vermochte	0
5433	keinen	0
5434	Ton	0
5435	heraus	0
5436	zu	0
5437	bringen	0
5438	.	0
5439	Ach	0
5440	!	0
5441	kann	0
5442	der	0
5443	höchste	0
5444	Schmerz	0
5445	noch	0
5446	klagen	0
5447	!	0
5448	–	0
5449	–	0
5450	Heinrich	0
5451	bezeigte	0
5452	mir	0
5453	sein	0
5454	Mitleid	0
5455	;	0
5456	aber	0
5457	es	0
5458	rührte	0
5459	mich	0
5460	nicht	0
5461	.	0
5462	In	0
5463	Wehmuth	0
5464	versunken	0
5465	,	0
5466	saß	0
5467	ich	0
5468	an	0
5469	meine	0
5470	Eiche	0
5471	gelehnt	0
5472	,	0
5473	die	0
5474	Augen	0
5475	unverwandt	0
5476	auf	0
5477	Mariens	0
5478	Fenster	0
5479	gerichtet	0
5480	.	0
5481	»	0
5482	Es	0
5483	kann	0
5484	nicht	0
5485	schlimmer	0
5486	werden	0
5487	als	0
5488	es	0
5489	schon	0
5490	ist	0
5491	«	0
5492	!	0
5493	–	0
5494	rief	0
5495	ich	0
5496	endlich	0
5497	;	0
5498	indem	0
5499	ich	0
5500	mich	0
5501	aufrafte	0
5502	.	0
5503	Wenigstens	0
5504	will	0
5505	ich	0
5506	sie	0
5507	noch	0
5508	einmal	0
5509	sehen	0
5510	!	0
5511	werde	0
5512	daraus	0
5513	was	0
5514	da	0
5515	wolle	0
5516	!	0
5517	–	0
5518	Jetzt	0
5519	war	0
5520	ich	0
5521	an	0
5522	Mariens	0
5523	Fenster	0
5524	.	0
5525	Ich	0
5526	wußte	0
5527	daß	0
5528	es	0
5529	sich	0
5530	nach	0
5531	innen	0
5532	öffnete	0
5533	.	0
5534	Mit	0
5535	einer	0
5536	Art	0
5537	von	0
5538	Verzweiflung	0
5539	stieß	0
5540	ich	0
5541	dagegen	0
5542	.	0
5543	Es	0
5544	mußte	0
5545	nicht	0
5546	recht	0
5547	geschlossen	0
5548	gewesen	0
5549	seyn	0
5550	;	0
5551	denn	0
5552	es	0
5553	sprang	0
5554	augenblicklich	0
5555	auf	0
5556	,	0
5557	und	0
5558	Marie	0
5559	fiel	0
5560	mit	0
5561	einer	0
5562	Ausrufung	0
5563	des	0
5564	Schreckens	0
5565	in	0
5566	ihren	0
5567	Sessel	0
5568	zurück	0
5569	.	0
5570	Sie	0
5571	hatte	0
5572	geschrieben	0
5573	,	0
5574	und	0
5575	ihre	0
5576	Augen	0
5577	waren	0
5578	roth	0
5579	von	0
5580	Weinen	0
5581	.	0
5582	»	0
5583	Ach	0
5584	Marie	0
5585	«	0
5586	!	0
5587	–	0
5588	sagte	0
5589	ich	0
5590	;	0
5591	und	0
5592	streckte	0
5593	meine	0
5594	Arme	0
5595	sehnsuchtsvoll	0
5596	nach	0
5597	ihr	0
5598	aus	0
5599	.	0
5600	–	0
5601	»	0
5602	Meine	0
5603	Mutter	0
5604	«	0
5605	!	0
5606	–	0
5607	antwortete	0
5608	sie	0
5609	mit	0
5610	halb	0
5611	erstickter	0
5612	Stimme	0
5613	.	0
5614	Ich	0
5615	.	0
5616	Marie	0
5617	!	0
5618	werden	0
5619	Sie	0
5620	reisen	0
5621	?	0
5622	Sie	0
5623	.	0
5624	Ich	0
5625	fürchte	0
5626	es	0
5627	.	0
5628	Ich	0
5629	.	0
5630	Werden	0
5631	wir	0
5632	uns	0
5633	wiedersehen	0
5634	?	0
5635	Sie	0
5636	.	0
5637	Ach	0
5638	Gott	0
5639	!	0
5640	Ich	0
5641	.	0
5642	Marie	0
5643	haben	0
5644	Sie	0
5645	mir	0
5646	nichts	0
5647	zu	0
5648	geben	0
5649	?	0
5650	–	0
5651	haben	0
5652	Sie	0
5653	kein	0
5654	Andenken	0
5655	für	0
5656	mich	0
5657	?	0
5658	–	0
5659	Sie	0
5660	stand	0
5661	auf	0
5662	und	0
5663	schien	0
5664	sich	0
5665	dem	0
5666	Fenster	0
5667	nähern	0
5668	zu	0
5669	wollen	0
5670	;	0
5671	aber	0
5672	plötzlich	0
5673	trat	0
5674	sie	0
5675	zurück	0
5676	,	0
5677	und	0
5678	eine	0
5679	hohe	0
5680	Röthe	0
5681	überzog	0
5682	ihre	0
5683	Wangen	0
5684	.	0
5685	»	0
5686	Marie	0
5687	!	0
5688	«	0
5689	–	0
5690	sagte	0
5691	ich	0
5692	–	0
5693	warum	0
5694	gehen	0
5695	Sie	0
5696	zurück	0
5697	?	0
5698	–	0
5699	wollen	0
5700	Sie	0
5701	mich	0
5702	noch	0
5703	unglücklicher	0
5704	machen	0
5705	?	0
5706	–	0
5707	wollen	0
5708	Sie	0
5709	mich	0
5710	aufs	0
5711	Aeußerste	0
5712	brinaen	0
5713	?	0
5714	–	0
5715	Blaß	0
5716	und	0
5717	erschrocken	0
5718	näherte	0
5719	sie	0
5720	sich	0
5721	jetzt	0
5722	dem	0
5723	Fenster	0
5724	.	0
5725	Ich	0
5726	bedeckte	0
5727	ihre	0
5728	Hand	0
5729	mit	0
5730	brennenden	0
5731	Küssen	0
5732	;	0
5733	und	0
5734	beschwor	0
5735	sie	0
5736	:	0
5737	ihre	0
5738	Abreise	0
5739	wenigstens	0
5740	um	0
5741	einige	0
5742	Tage	0
5743	zu	0
5744	verzögern	0
5745	;	0
5746	als	0
5747	plötzlich	0
5748	ein	0
5749	Geräusch	0
5750	an	0
5751	ihrer	0
5752	Thüre	0
5753	entstand	0
5754	.	0
5755	»	0
5756	Ein	0
5757	Andenken	0
5758	Marie	0
5759	!	0
5760	«	0
5761	–	0
5762	rief	0
5763	ich	0
5764	;	0
5765	und	0
5766	Liebe	0
5767	und	0
5768	Verzweiflung	0
5769	kämpften	0
5770	in	0
5771	meinem	0
5772	Herzen	0
5773	.	0
5774	»	0
5775	Ein	0
5776	Andenken	0
5777	«	0
5778	!	0
5779	–	0
5780	wiederholte	0
5781	ich	0
5782	;	0
5783	und	0
5784	versuchte	0
5785	einen	0
5786	goldnen	0
5787	Ring	0
5788	von	0
5789	ihrem	0
5790	Finger	0
5791	zu	0
5792	ziehen	0
5793	.	0
5794	Das	0
5795	Geräusch	0
5796	verstärkte	0
5797	sich	0
5798	,	0
5799	ihre	0
5800	Hand	0
5801	konnte	0
5802	nicht	0
5803	widerstehen	0
5804	–	0
5805	der	0
5806	Ring	0
5807	war	0
5808	mein	0
5809	!	0
5810	–	0
5811	noch	0
5812	einen	0
5813	Blick	0
5814	in	0
5815	das	0
5816	Himmelauge	0
5817	,	0
5818	und	0
5819	ich	0
5820	war	0
5821	verschwunden	0
5822	.	0
5823	Ach	0
5824	!	0
5825	am	0
5826	folgenden	0
5827	Morgen	0
5828	waren	0
5829	auch	0
5830	sie	0
5831	verschwunden	0
5832	,	0
5833	und	0
5834	keine	0
5835	Spur	0
5836	von	0
5837	ihnen	0
5838	zu	0
5839	entdecken	0
5840	.	0
5841	Da	0
5842	fällt	0
5843	eine	0
5844	Thräne	0
5845	auf	0
5846	meine	0
5847	Hand	0
5848	–	0
5849	sie	0
5850	gehört	0
5851	der	0
5852	ersten	0
5853	Liebe	0
5854	–	0
5855	wer	0
5856	darf	0
5857	sie	0
5858	tadeln	0
5859	?	0
5860	Zweytes	1
5861	Buch	0
5862	Erstes	0
5863	Kapitel	0
5864	»	0
5865	Lassen	0
5866	Sie	0
5867	uns	0
5868	reisen	0
5869	!	0
5870	–	0
5871	sagte	0
5872	Heinrich	0
5873	,	0
5874	als	0
5875	wir	0
5876	eines	0
5877	Abends	0
5878	sterbens	0
5879	müde	0
5880	und	0
5881	abermahls	0
5882	vergeblich	0
5883	von	0
5884	unsern	0
5885	Streifereyen	0
5886	zurückkehrten	0
5887	–	0
5888	»	0
5889	lassen	0
5890	Sie	0
5891	uns	0
5892	reisen	0
5893	!	0
5894	hier	0
5895	finden	0
5896	wir	0
5897	sie	0
5898	doch	0
5899	nicht	0
5900	!	0
5901	«	0
5902	»	0
5903	Du	0
5904	hast	0
5905	Recht	0
5906	!	0
5907	«	0
5908	–	0
5909	rief	0
5910	ich	0
5911	–	0
5912	reisen	0
5913	wollen	0
5914	wir	0
5915	!	0
5916	gleich	0
5917	über	0
5918	Hamburg	0
5919	nach	0
5920	England	0
5921	;	0
5922	da	0
5923	müssen	0
5924	wir	0
5925	sie	0
5926	finden	0
5927	!	0
5928	Heinrich	0
5929	.	0
5930	Da	0
5931	gewiß	0
5932	am	0
5933	wenigsten	0
5934	.	0
5935	Ich	0
5936	.	0
5937	Warum	0
5938	?	0
5939	Er	0
5940	.	0
5941	Weil	0
5942	sie	0
5943	England	0
5944	mehr	0
5945	vermeiden	0
5946	als	0
5947	suchen	0
5948	werden	0
5949	.	0
5950	Mehrere	0
5951	Aeußerungen	0
5952	der	0
5953	Mutter	0
5954	verriethen	0
5955	das	0
5956	.	0
5957	Ich	0
5958	.	0
5959	Aber	0
5960	Engländerinnen	0
5961	waren	0
5962	sie	0
5963	;	0
5964	das	0
5965	ist	0
5966	gewiß	0
5967	.	0
5968	Er	0
5969	.	0
5970	Nach	0
5971	ihrer	0
5972	Aussprache	0
5973	kam	0
5974	es	0
5975	mir	0
5976	selbst	0
5977	so	0
5978	vor	0
5979	.	0
5980	Das	0
5981	widerspricht	0
5982	aber	0
5983	meiner	0
5984	Vermuthung	0
5985	ganz	0
5986	und	0
5987	gar	0
5988	nicht	0
5989	.	0
5990	Glauben	0
5991	Sie	0
5992	mir	0
5993	,	0
5994	lassen	0
5995	Sie	0
5996	uns	0
5997	nach	0
5998	Berlin	0
5999	gehn	0
6000	.	0
6001	Ich	0
6002	.	0
6003	Sollten	0
6004	sie	0
6005	da	0
6006	seyn	0
6007	?	0
6008	–	0
6009	Er	0
6010	.	0
6011	Wer	0
6012	weiß	0
6013	!	0
6014	–	0
6015	überdem	0
6016	war	0
6017	es	0
6018	ja	0
6019	auch	0
6020	unser	0
6021	Plan	0
6022	über	0
6023	Berlin	0
6024	und	0
6025	Wien	0
6026	nach	0
6027	Italien	0
6028	zu	0
6029	reisen	0
6030	.	0
6031	Ich	0
6032	.	0
6033	Ach	0
6034	Berlin	0
6035	,	0
6036	Wien	0
6037	,	0
6038	Italien	0
6039	,	0
6040	die	0
6041	ganze	0
6042	Welt	0
6043	ist	0
6044	mir	0
6045	zuwider	0
6046	,	0
6047	finde	0
6048	ich	0
6049	sie	0
6050	nicht	0
6051	;	0
6052	so	0
6053	ist	0
6054	mir	0
6055	das	0
6056	Leben	0
6057	eine	0
6058	Last	0
6059	.	0
6060	Er	0
6061	.	0
6062	Fassen	0
6063	Sie	0
6064	Muth	0
6065	!	0
6066	es	0
6067	müßte	0
6068	...	0
6069	Ich	0
6070	.	0
6071	Muth	0
6072	!	0
6073	zu	0
6074	einem	0
6075	Leben	0
6076	ohne	0
6077	Liebe	0
6078	?	0
6079	–	0
6080	Er	0
6081	.	0
6082	Wer	0
6083	sagt	0
6084	das	0
6085	?	0
6086	Ich	0
6087	.	0
6088	Ihr	0
6089	,	0
6090	Ihr	0
6091	Alle	0
6092	!	0
6093	mein	0
6094	steifer	0
6095	Herr	0
6096	Hofmeister	0
6097	dazu	0
6098	.	0
6099	–	0
6100	Gottlob	0
6101	daß	0
6102	ich	0
6103	ihn	0
6104	endlich	0
6105	einmal	0
6106	los	0
6107	bin	0
6108	!	0
6109	–	0
6110	ginge	0
6111	es	0
6112	nach	0
6113	Eurem	0
6114	Willen	0
6115	,	0
6116	so	0
6117	säße	0
6118	ich	0
6119	den	0
6120	ganzen	0
6121	Tag	0
6122	und	0
6123	schwitzte	0
6124	über	0
6125	großen	0
6126	Quartanten	0
6127	.	0
6128	Ach	0
6129	das	0
6130	ekelhafte	0
6131	Gewäsch	0
6132	von	0
6133	Pflicht	0
6134	!	0
6135	wie	0
6136	ist	0
6137	es	0
6138	mir	0
6139	doch	0
6140	in	0
6141	den	0
6142	Tod	0
6143	zuwider	0
6144	!	0
6145	Pflicht	0
6146	!	0
6147	Pflicht	0
6148	und	0
6149	nichts	0
6150	als	0
6151	Pflicht	0
6152	!	0
6153	–	0
6154	der	0
6155	Henker	0
6156	hole	0
6157	Eure	0
6158	Pflicht	0
6159	!	0
6160	–	0
6161	meine	0
6162	erste	0
6163	Pflicht	0
6164	ist	0
6165	mich	0
6166	glücklich	0
6167	zu	0
6168	machen	0
6169	!	0
6170	–	0
6171	Er	0
6172	.	0
6173	Mögten	0
6174	Sie	0
6175	nur	0
6176	den	0
6177	rechten	0
6178	Weg	0
6179	dazu	0
6180	nicht	0
6181	verfehlen	0
6182	;	0
6183	wenn	0
6184	Sie	0
6185	doch	0
6186	einmal	0
6187	nicht	0
6188	mehr	0
6189	als	0
6190	glücklich	0
6191	seyn	0
6192	wollen	0
6193	.	0
6194	»	0
6195	Nein	0
6196	bey	0
6197	Gott	0
6198	!	0
6199	«	0
6200	rief	0
6201	ich	0
6202	,	0
6203	mit	0
6204	einem	0
6205	bittern	0
6206	Lächeln	0
6207	–	0
6208	»	0
6209	mehr	0
6210	will	0
6211	ich	0
6212	nicht	0
6213	seyn	0
6214	!	0
6215	Und	0
6216	mein	0
6217	hochweiser	0
6218	Herr	0
6219	Professor	0
6220	,	0
6221	womit	0
6222	könnten	0
6223	Sie	0
6224	denn	0
6225	sonst	0
6226	noch	0
6227	dienen	0
6228	?	0
6229	–	0
6230	was	0
6231	kann	0
6232	man	0
6233	denn	0
6234	mehr	0
6235	seyn	0
6236	als	0
6237	glücklich	0
6238	?	0
6239	«	0
6240	–	0
6241	Er	0
6242	.	0
6243	Gut	0
6244	.	0
6245	»	0
6246	Höre	0
6247	!	0
6248	«	0
6249	–	0
6250	sagte	0
6251	ich	0
6252	ärgerlich	0
6253	–	0
6254	»	0
6255	nur	0
6256	nicht	0
6257	wieder	0
6258	mit	0
6259	deinen	0
6260	Rasereyen	0
6261	!	0
6262	–	0
6263	mach	0
6264	Anstalt	0
6265	zur	0
6266	Reise	0
6267	!	0
6268	morgen	0
6269	will	0
6270	ich	0
6271	mit	0
6272	der	0
6273	Tante	0
6274	sprechen	0
6275	.	0
6276	«	0
6277	Zweytes	0
6278	Kapitel	0
6279	Meine	0
6280	Tante	0
6281	konnte	0
6282	und	0
6283	durfte	0
6284	nun	0
6285	freylich	0
6286	keinen	0
6287	andern	0
6288	Willen	0
6289	haben	0
6290	,	0
6291	als	0
6292	den	0
6293	Meinigen	0
6294	;	0
6295	gleichwohl	0
6296	that	0
6297	ich	0
6298	dieses	0
6299	Mahl	0
6300	was	0
6301	sie	0
6302	wünschte	0
6303	,	0
6304	und	0
6305	nahm	0
6306	meinen	0
6307	Weg	0
6308	nach	0
6309	Berlin	0
6310	.	0
6311	Theils	0
6312	weil	0
6313	ich	0
6314	keine	0
6315	Hoffnung	0
6316	hatte	0
6317	,	0
6318	Marie	0
6319	in	0
6320	England	0
6321	zu	0
6322	finden	0
6323	,	0
6324	theils	0
6325	weil	0
6326	mich	0
6327	in	0
6328	Berlin	0
6329	ein	0
6330	angenehmer	0
6331	Zirkel	0
6332	von	0
6333	Freunden	0
6334	und	0
6335	Bekannten	0
6336	erwartete	0
6337	.	0
6338	Ich	0
6339	bekam	0
6340	Empfehlungsbriefe	0
6341	die	0
6342	Menge	0
6343	und	0
6344	noch	0
6345	vor	0
6346	Ende	0
6347	des	0
6348	Junius	0
6349	waren	0
6350	wir	0
6351	vollkommen	0
6352	einheimisch	0
6353	daselbst	0
6354	.	0
6355	Heinrich	0
6356	warf	0
6357	sich	0
6358	nun	0
6359	von	0
6360	Neuem	0
6361	auf	0
6362	seine	0
6363	Bücher	0
6364	,	0
6365	während	0
6366	ich	0
6367	auf	0
6368	den	0
6369	Spaziergängen	0
6370	herumstrich	0
6371	,	0
6372	und	0
6373	keinen	0
6374	Abend	0
6375	das	0
6376	Schauspiel	0
6377	verfehlte	0
6378	,	0
6379	um	0
6380	Marie	0
6381	wo	0
6382	möglich	0
6383	zu	0
6384	entdecken	0
6385	.	0
6386	Das	0
6387	Einzige	0
6388	,	0
6389	was	0
6390	mich	0
6391	noch	0
6392	etwa	0
6393	außerdem	0
6394	beschäftigte	0
6395	:	0
6396	war	0
6397	Musik	0
6398	und	0
6399	Geschichte	0
6400	.	0
6401	Musik	0
6402	,	0
6403	um	0
6404	für	0
6405	meinen	0
6406	Schmerz	0
6407	einen	0
6408	Ausdruck	0
6409	zu	0
6410	finden	0
6411	,	0
6412	und	0
6413	Geschichte	0
6414	,	0
6415	um	0
6416	Heinrich	0
6417	durch	0
6418	Thatsachen	0
6419	niederzuschlagen	0
6420	;	0
6421	wenn	0
6422	er	0
6423	etwa	0
6424	für	0
6425	gut	0
6426	finden	0
6427	sollte	0
6428	,	0
6429	mir	0
6430	seine	0
6431	Puppe	0
6432	die	0
6433	Vervollkommung	0
6434	des	0
6435	Menschengeschlechts	0
6436	anzupreisen	0
6437	,	0
6438	Ach	0
6439	meine	0
6440	,	0
6441	durch	0
6442	die	0
6443	Liebe	0
6444	genährte	0
6445	und	0
6446	unterdrückte	0
6447	Sinnlichkeit	0
6448	,	0
6449	und	0
6450	die	0
6451	beständig	0
6452	getäuschte	0
6453	Hoffnung	0
6454	Marie	0
6455	zu	0
6456	finden	0
6457	–	0
6458	alles	0
6459	gab	0
6460	meinem	0
6461	Charakter	0
6462	jetzt	0
6463	eine	0
6464	Bitterkeit	0
6465	,	0
6466	welche	0
6467	bey	0
6468	dem	0
6469	gänzlichen	0
6470	Mangel	0
6471	an	0
6472	Selbstüberwindung	0
6473	oft	0
6474	in	0
6475	eine	0
6476	Art	0
6477	von	0
6478	Wuth	0
6479	überging	0
6480	.	0
6481	Mehrere	0
6482	meiner	0
6483	Empfehlungsschreiben	0
6484	waren	0
6485	schon	0
6486	abgegeben	0
6487	,	0
6488	aber	0
6489	noch	0
6490	hatte	0
6491	ich	0
6492	mich	0
6493	zu	0
6494	keinem	0
6495	Besuche	0
6496	entschließen	0
6497	können	0
6498	.	0
6499	Im	0
6500	Gegentheil	0
6501	war	0
6502	ein	0
6503	alter	0
6504	Freund	0
6505	meiner	0
6506	Tante	0
6507	wirklich	0
6508	durch	0
6509	mich	0
6510	beleidigt	0
6511	.	0
6512	Er	0
6513	begegnete	0
6514	mir	0
6515	auf	0
6516	einem	0
6517	Spaziergange	0
6518	,	0
6519	und	0
6520	erkundigte	0
6521	sich	0
6522	mit	0
6523	vieler	0
6524	Theilnahme	0
6525	nach	0
6526	meinem	0
6527	Befinden	0
6528	.	0
6529	Meine	0
6530	Tante	0
6531	hatte	0
6532	mich	0
6533	allenthalben	0
6534	als	0
6535	krank	0
6536	angekündigt	0
6537	;	0
6538	und	0
6539	leider	0
6540	war	0
6541	es	0
6542	dem	0
6543	Herzen	0
6544	nah	0
6545	nur	0
6546	gar	0
6547	zu	0
6548	wahr	0
6549	.	0
6550	Aber	0
6551	in	0
6552	dem	0
6553	Augenblicke	0
6554	,	0
6555	da	0
6556	ich	0
6557	ihm	0
6558	meine	0
6559	Dankbarkeit	0
6560	bezeigen	0
6561	wollte	0
6562	;	0
6563	ward	0
6564	ich	0
6565	ein	0
6566	Frauenzimmer	0
6567	gewahr	0
6568	,	0
6569	das	0
6570	mir	0
6571	eine	0
6572	auffallende	0
6573	Aehnlichkeit	0
6574	mit	0
6575	Marien	0
6576	zu	0
6577	haben	0
6578	schien	0
6579	.	0
6580	–	0
6581	Mehr	0
6582	bedurfte	0
6583	es	0
6584	nicht	0
6585	,	0
6586	um	0
6587	mich	0
6588	den	0
6589	guten	0
6590	alten	0
6591	Mann	0
6592	und	0
6593	alles	0
6594	was	0
6595	er	0
6596	mir	0
6597	sagte	0
6598	,	0
6599	vergessen	0
6600	zu	0
6601	machen	0
6602	.	0
6603	Ich	0
6604	eilte	0
6605	hinter	0
6606	dem	0
6607	Frauenzimmer	0
6608	her	0
6609	,	0
6610	und	0
6611	wurde	0
6612	erst	0
6613	spät	0
6614	meine	0
6615	große	0
6616	Unhöflichkeit	0
6617	gewahr	0
6618	.	0
6619	Aehnliche	0
6620	Züge	0
6621	,	0
6622	besonders	0
6623	das	0
6624	anscheinend	0
6625	zwecklose	0
6626	Verfolgen	0
6627	der	0
6628	Frauenzimmer	0
6629	,	0
6630	erwarben	0
6631	mir	0
6632	bald	0
6633	den	0
6634	Nahmen	0
6635	des	0
6636	schönen	0
6637	Verrückten	0
6638	,	0
6639	und	0
6640	es	0
6641	wurde	0
6642	für	0
6643	die	0
6644	Damen	0
6645	ein	0
6646	interessantes	0
6647	Geschäft	0
6648	,	0
6649	sich	0
6650	einander	0
6651	zu	0
6652	erzählen	0
6653	:	0
6654	wann	0
6655	,	0
6656	wo	0
6657	,	0
6658	und	0
6659	wie	0
6660	oft	0
6661	,	0
6662	sie	0
6663	den	0
6664	schönen	0
6665	Verrückten	0
6666	gesehen	0
6667	hatten	0
6668	.	0
6669	Jetzt	0
6670	drang	0
6671	man	0
6672	mit	0
6673	einer	0
6674	Menge	0
6675	Einladungen	0
6676	auf	0
6677	mich	0
6678	ein	0
6679	,	0
6680	und	0
6681	ich	0
6682	mußte	0
6683	mich	0
6684	,	0
6685	ohngeachtet	0
6686	meines	0
6687	großen	0
6688	Widerwillens	0
6689	,	0
6690	entschließen	0
6691	,	0
6692	wenigstens	0
6693	mit	0
6694	einem	0
6695	Hause	0
6696	den	0
6697	Anfang	0
6698	zu	0
6699	machen	0
6700	.	0
6701	Drittes	0
6702	Kapitel	0
6703	»	0
6704	Ein	0
6705	Ball	0
6706	?	0
6707	–	0
6708	ja	0
6709	das	0
6710	lasse	0
6711	ich	0
6712	mir	0
6713	gefallen	0
6714	!	0
6715	–	0
6716	Marie	0
6717	–	0
6718	wer	0
6719	weiß	0
6720	–	0
6721	o	0
6722	Gott	0
6723	wenn	0
6724	es	0
6725	möglich	0
6726	wäre	0
6727	!	0
6728	–	0
6729	ja	0
6730	!	0
6731	ja	0
6732	ich	0
6733	nehme	0
6734	es	0
6735	an	0
6736	!	0
6737	überdem	0
6738	finde	0
6739	ich	0
6740	dort	0
6741	eine	0
6742	Menge	0
6743	Bekannte	0
6744	,	0
6745	und	0
6746	kann	0
6747	bey	0
6748	der	0
6749	Gelegenheit	0
6750	am	0
6751	besten	0
6752	eine	0
6753	Auswahl	0
6754	treffen	0
6755	.	0
6756	«	0
6757	Da	0
6758	war	0
6759	ich	0
6760	denn	0
6761	mitten	0
6762	unter	0
6763	einem	0
6764	Haufen	0
6765	geschminkter	0
6766	und	0
6767	ungeschminkter	0
6768	Schönen	0
6769	.	0
6770	–	0
6771	Ach	0
6772	,	0
6773	ich	0
6774	suchte	0
6775	ein	0
6776	Mariengesicht	0
6777	,	0
6778	aber	0
6779	es	0
6780	war	0
6781	nicht	0
6782	zu	0
6783	finden	0
6784	.	0
6785	Nackte	0
6786	Arme	0
6787	,	0
6788	zur	0
6789	Schau	0
6790	ausgestellte	0
6791	Busen	0
6792	,	0
6793	übermäßig	0
6794	zärtliche	0
6795	Augen	0
6796	.	0
6797	–	0
6798	Das	0
6799	alles	0
6800	wirkte	0
6801	freylich	0
6802	auf	0
6803	meine	0
6804	Sinne	0
6805	,	0
6806	aber	0
6807	mein	0
6808	Herz	0
6809	fühlte	0
6810	sich	0
6811	dennoch	0
6812	verwaist	0
6813	.	0
6814	Indem	0
6815	nun	0
6816	Sinnlichkeit	0
6817	und	0
6818	Schmerz	0
6819	sich	0
6820	meiner	0
6821	abwechselnd	0
6822	bemeisterten	0
6823	;	0
6824	fiel	0
6825	es	0
6826	mir	0
6827	auf	0
6828	,	0
6829	daß	0
6830	Alt	0
6831	und	0
6832	Jung	0
6833	,	0
6834	sobald	0
6835	der	0
6836	Tanz	0
6837	geendigt	0
6838	war	0
6839	,	0
6840	nur	0
6841	immer	0
6842	nach	0
6843	einer	0
6844	Seite	0
6845	des	0
6846	Zimmers	0
6847	hinströmte	0
6848	.	0
6849	Neugierig	0
6850	drängte	0
6851	ich	0
6852	mich	0
6853	vor	0
6854	,	0
6855	die	0
6856	Ursache	0
6857	davon	0
6858	zu	0
6859	entdecken	0
6860	,	0
6861	und	0
6862	wurde	0
6863	zu	0
6864	meinem	0
6865	größesten	0
6866	Erstaunen	0
6867	,	0
6868	mitten	0
6869	in	0
6870	einem	0
6871	Zirkel	0
6872	von	0
6873	jungen	0
6874	Männern	0
6875	und	0
6876	blühenden	0
6877	Mädchen	0
6878	eine	0
6879	Person	0
6880	gewahr	0
6881	,	0
6882	welche	0
6883	weder	0
6884	schön	0
6885	noch	0
6886	jung	0
6887	und	0
6888	beynahe	0
6889	in	0
6890	ein	0
6891	sehr	0
6892	einfaches	0
6893	graues	0
6894	Kleid	0
6895	verhüllt	0
6896	war	0
6897	.	0
6898	»	0
6899	Unbegreiflich	0
6900	!	0
6901	«	0
6902	–	0
6903	sagte	0
6904	ich	0
6905	zu	0
6906	meinem	0
6907	Nachbar	0
6908	–	0
6909	wegen	0
6910	dieser	0
6911	Person	0
6912	drängt	0
6913	sich	0
6914	alles	0
6915	dahin	0
6916	!	0
6917	–	0
6918	Er	0
6919	.	0
6920	Sehr	0
6921	begreiflich	0
6922	;	0
6923	wenn	0
6924	man	0
6925	sie	0
6926	kennt	0
6927	.	0
6928	Ich	0
6929	.	0
6930	Aber	0
6931	wer	0
6932	ist	0
6933	sie	0
6934	denn	0
6935	?	0
6936	Er	0
6937	.	0
6938	Die	0
6939	Tochter	0
6940	des	0
6941	berühmten	0
6942	R.	0
6943	Ich	0
6944	.	0
6945	Mein	0
6946	Gott	0
6947	,	0
6948	die	0
6949	Freundinn	0
6950	meiner	0
6951	Tunte	0
6952	!	0
6953	ich	0
6954	habe	0
6955	ein	0
6956	Empfehlungsschreiben	0
6957	an	0
6958	sie	0
6959	;	0
6960	aus	0
6961	Furche	0
6962	habe	0
6963	ich	0
6964	es	0
6965	noch	0
6966	nicht	0
6967	abgegeben	0
6968	.	0
6969	Er	0
6970	.	0
6971	Wovor	0
6972	fürchten	0
